Retention time,Abundance
1.995,7511176.000
1.999,6822200.000
2.002,6126369.000
2.006,5546052.000
2.010,5081898.000
2.014,4673593.000
2.018,4277055.000
2.021,3873668.000
2.025,3458652.000
2.029,3042316.000
2.033,2642288.000
2.037,2274261.000
2.041,1972528.000
2.044,1891469.000
2.048,2482859.000
2.052,4390712.000
2.056,7683533.000
2.060,11151415.000
2.063,12952155.000
2.067,12196052.000
2.071,9640230.000
2.075,6837428.000
2.079,4846212.000
2.082,3783191.000
2.086,3282450.000
2.090,3018717.000
2.094,2845837.000
2.098,2743931.000
2.102,2774288.000
2.105,3015624.000
2.109,3452793.000
2.113,3890332.000
2.117,4043304.000
2.121,3788932.000
2.124,3238275.000
2.128,2608220.000
2.132,2071438.000
2.136,1673966.000
2.140,1379275.000
2.143,1145754.000
2.147,963564.000
2.151,831720.000
2.155,732016.000
2.159,661203.000
2.163,672060.000
2.166,973444.000
2.170,1966888.000
2.174,3970585.000
2.178,6678993.000
2.182,9020898.000
2.185,9868670.000
2.189,8948331.000
2.193,7009097.000
2.197,5126501.000
2.201,3907999.000
2.204,3304719.000
2.208,3025024.000
2.212,2916688.000
2.216,2975038.000
2.220,3142756.000
2.224,3278459.000
2.227,3283793.000
2.231,3234215.000
2.235,3311871.000
2.239,3581099.000
2.243,3863563.000
2.246,3925947.000
2.250,3802340.000
2.254,3810811.000
2.258,4154456.000
2.262,4573302.000
2.265,4667627.000
2.269,4169799.000
2.273,3336506.000
2.277,2626711.000
2.281,2313177.000
2.285,2485982.000
2.288,2922722.000
2.292,3311574.000
2.296,3405284.000
2.300,3188582.000
2.304,2824297.000
2.307,2463177.000
2.311,2159967.000
2.315,1942141.000
2.319,1873162.000
2.323,1995058.000
2.326,2243447.000
2.330,2456381.000
2.334,2484015.000
2.338,2288503.000
2.342,1943678.000
2.345,1562800.000
2.349,1232044.000
2.353,988168.000
2.357,825024.000
2.361,720237.000
2.365,667517.000
2.368,705500.000
2.372,951780.000
2.376,1609332.000
2.380,2976330.000
2.384,5513407.000
2.387,9685836.000
2.391,15340759.000
2.395,20805206.000
2.399,24626618.000
2.403,25520984.000
2.407,23593668.000
2.410,19815730.000
2.414,15726954.000
2.418,12084091.000
2.422,9680221.000
2.426,8382879.000
2.429,7822447.000
2.433,7764840.000
2.437,8153955.000
2.441,8942615.000
2.445,9951491.000
2.448,10961692.000
2.452,11693821.000
2.456,12041412.000
2.460,11814491.000
2.464,10935205.000
2.468,9448886.000
2.471,7692085.000
2.475,6091064.000
2.479,4911553.000
2.483,4181638.000
2.487,3794195.000
2.490,3608279.000
2.494,3461223.000
2.498,3255505.000
2.502,2967315.000
2.506,2642979.000
2.509,2349622.000
2.513,2118398.000
2.517,1924008.000
2.521,1722003.000
2.525,1494467.000
2.529,1255762.000
2.532,1034549.000
2.536,852381.000
2.540,710543.000
2.544,599684.000
2.548,511489.000
2.551,441650.000
2.555,385418.000
2.559,336940.000
2.563,292494.000
2.567,251402.000
2.570,214847.000
2.574,183690.000
2.578,158118.000
2.582,138450.000
2.586,125665.000
2.590,121212.000
2.593,126866.000
2.597,142487.000
2.601,160572.000
2.605,172010.000
2.609,170198.000
2.612,155654.000
2.616,134035.000
2.620,113115.000
2.624,97731.000
2.628,89686.000
2.631,91200.000
2.635,103800.000
2.639,126852.000
2.643,155675.000
2.647,187588.000
2.651,219071.000
2.654,248129.000
2.658,270747.000
2.662,278524.000
2.666,265727.000
2.670,236223.000
2.673,199937.000
2.677,166424.000
2.681,140244.000
2.685,121651.000
2.689,108448.000
2.692,99338.000
2.696,94989.000
2.700,96434.000
2.704,107418.000
2.708,131414.000
2.712,171901.000
2.715,237179.000
2.719,356306.000
2.723,595120.000
2.727,1038453.000
2.731,1724730.000
2.734,2565788.000
2.738,3342505.000
2.742,3811527.000
2.746,3857779.000
2.750,3539868.000
2.753,3028404.000
2.757,2490534.000
2.761,2035865.000
2.765,1698655.000
2.769,1457222.000
2.773,1274482.000
2.776,1128423.000
2.780,1008780.000
2.784,912940.000
2.788,835867.000
2.792,771280.000
2.795,715391.000
2.799,664320.000
2.803,617321.000
2.807,574985.000
2.811,539268.000
2.814,508489.000
2.818,476515.000
2.822,437129.000
2.826,390375.000
2.830,348175.000
2.834,331234.000
2.837,356018.000
2.841,436489.000
2.845,603785.000
2.849,942055.000
2.853,1587729.000
2.856,2635097.000
2.860,3997459.000
2.864,5367279.000
2.868,6343398.000
2.872,6630784.000
2.875,6180241.000
2.879,5215141.000
2.883,4126505.000
2.887,3302357.000
2.891,3062189.000
2.895,3679649.000
2.898,5288354.000
2.902,7660151.000
2.906,10147389.000
2.910,11925466.000
2.914,12435869.000
2.917,11616208.000
2.921,9943573.000
2.925,8154547.000
2.929,6894942.000
2.933,6458519.000
2.936,6731679.000
2.940,7310859.000
2.944,7705326.000
2.948,7596755.000
2.952,6956253.000
2.956,5983162.000
2.959,4943981.000
2.963,4034169.000
2.967,3326275.000
2.971,2805900.000
2.975,2425386.000
2.978,2132998.000
2.982,1887795.000
2.986,1666950.000
2.990,1461087.000
2.994,1270237.000
2.997,1098577.000
3.001,949062.000
3.005,831138.000
3.009,763918.000
3.013,791211.000
3.017,1018008.000
3.020,1650067.000
3.024,2961095.000
3.028,5104328.000
3.032,7858569.000
3.036,10551589.000
3.039,12362718.000
3.043,12759999.000
3.047,11737591.000
3.051,9773180.000
3.055,7559198.000
3.058,5668496.000
3.062,4349551.000
3.066,3562033.000
3.070,3134932.000
3.074,2896879.000
3.078,2731569.000
3.081,2575369.000
3.085,2403713.000
3.089,2208497.000
3.093,1992681.000
3.097,1759438.000
3.100,1519870.000
3.104,1286987.000
3.108,1072523.000
3.112,889460.000
3.116,750371.000
3.119,663699.000
3.123,630051.000
3.127,638147.000
3.131,663138.000
3.135,672871.000
3.139,643050.000
3.142,571005.000
3.146,480941.000
3.150,414958.000
3.154,422986.000
3.158,553263.000
3.161,836634.000
3.165,1252565.000
3.169,1709536.000
3.173,2069592.000
3.177,2216746.000
3.180,2122392.000
3.184,1867424.000
3.188,1597941.000
3.192,1460294.000
3.196,1572477.000
3.200,2058567.000
3.203,3122807.000
3.207,5077903.000
3.211,8153314.000
3.215,12161558.000
3.219,16403784.000
3.222,19992150.000
3.226,22253860.000
3.230,22875246.000
3.234,21873072.000
3.238,19540132.000
3.241,16437440.000
3.245,13294941.000
3.249,10754056.000
3.253,9100405.000
3.257,8221821.000
3.261,7805110.000
3.264,7543767.000
3.268,7221480.000
3.272,6739811.000
3.276,6108804.000
3.280,5386561.000
3.283,4635231.000
3.287,3921202.000
3.291,3292992.000
3.295,2762374.000
3.299,2323045.000
3.302,1962801.000
3.306,1664094.000
3.310,1405970.000
3.314,1169630.000
3.318,954660.000
3.322,762802.000
3.325,600366.000
3.329,471499.000
3.333,374040.000
3.337,302775.000
3.341,249713.000
3.344,210083.000
3.348,197141.000
3.352,222536.000
3.356,232520.000
3.360,185698.000
3.363,121795.000
3.367,92849.000
3.371,87744.000
3.375,92731.000
3.379,113432.000
3.383,153509.000
3.386,211116.000
3.390,273908.000
3.394,323397.000
3.398,345008.000
3.402,334382.000
3.405,300136.000
3.409,269508.000
3.413,296821.000
3.417,481006.000
3.421,980075.000
3.424,1980914.000
3.428,3561796.000
3.432,5546840.000
3.436,7482081.000
3.440,8817913.000
3.444,9193260.000
3.447,8605728.000
3.451,7354740.000
3.455,5867888.000
3.459,4516236.000
3.463,3506379.000
3.466,2858943.000
3.470,2486737.000
3.474,2292852.000
3.478,2214493.000
3.482,2212805.000
3.485,2246975.000
3.489,2270562.000
3.493,2241761.000
3.497,2146218.000
3.501,2018634.000
3.505,1920495.000
3.508,1912546.000
3.512,2009960.000
3.516,2171448.000
3.520,2314527.000
3.524,2357805.000
3.527,2262064.000
3.531,2045795.000
3.535,1772986.000
3.539,1516976.000
3.543,1327879.000
3.546,1211258.000
3.550,1135665.000
