Retention time,Abundance
1.995,22082572.000
1.998,18701428.000
2.002,16676204.000
2.006,15637710.000
2.010,15062082.000
2.014,14636491.000
2.018,14237829.000
2.021,13799442.000
2.025,13266824.000
2.029,12583458.000
2.033,11729736.000
2.037,10751615.000
2.040,9745924.000
2.044,8879067.000
2.048,8451077.000
2.052,8740358.000
2.056,9564825.000
2.059,10140875.000
2.063,9699846.000
2.067,8226258.000
2.071,6399736.000
2.075,4893709.000
2.079,3918875.000
2.082,3341468.000
2.086,2980053.000
2.090,2731671.000
2.094,2556862.000
2.098,2450855.000
2.101,2431129.000
2.105,2506634.000
2.109,2622905.000
2.113,2653379.000
2.117,2519393.000
2.120,2236241.000
2.124,1893690.000
2.128,1582847.000
2.132,1333402.000
2.136,1137976.000
2.140,978020.000
2.143,846723.000
2.147,734361.000
2.151,636136.000
2.155,557865.000
2.159,515639.000
2.162,581093.000
2.166,969981.000
2.170,2012034.000
2.174,3838541.000
2.178,5972563.000
2.181,7445812.000
2.185,7547882.000
2.189,6437704.000
2.193,4918447.000
2.197,3709087.000
2.201,3024972.000
2.204,2717631.000
2.208,2608640.000
2.212,2621393.000
2.216,2719390.000
2.220,2829091.000
2.223,2871888.000
2.227,2834008.000
2.231,2792306.000
2.235,2824455.000
2.239,2901325.000
2.242,2903619.000
2.246,2766383.000
2.250,2580972.000
2.254,2506837.000
2.258,2560241.000
2.262,2599390.000
2.265,2445513.000
2.269,2099934.000
2.273,1723246.000
2.277,1483374.000
2.281,1449160.000
2.284,1581358.000
2.288,1773784.000
2.292,1887089.000
2.296,1852637.000
2.300,1710629.000
2.303,1533597.000
2.307,1367849.000
2.311,1229455.000
2.315,1140071.000
2.319,1128436.000
2.323,1195184.000
2.326,1292271.000
2.330,1348855.000
2.334,1318451.000
2.338,1202222.000
2.342,1035967.000
2.345,864448.000
2.349,720300.000
2.353,613360.000
2.357,539080.000
2.361,489961.000
2.364,470704.000
2.368,514591.000
2.372,686643.000
2.376,1044237.000
2.380,1553525.000
2.384,2045363.000
2.387,2304742.000
2.391,2214632.000
2.395,1872904.000
2.399,1473489.000
2.403,1158779.000
2.406,955478.000
2.410,831889.000
2.414,762831.000
2.418,727204.000
2.422,716338.000
2.426,754475.000
2.429,911763.000
2.433,1312567.000
2.437,2060170.000
2.441,3109239.000
2.445,4235719.000
2.448,5173785.000
2.452,5768724.000
2.456,5971640.000
2.460,5757162.000
2.464,5150653.000
2.467,4308289.000
2.471,3475974.000
2.475,2847481.000
2.479,2478760.000
2.483,2319071.000
2.486,2280842.000
2.490,2282424.000
2.494,2264377.000
2.498,2195770.000
2.502,2080731.000
2.506,1943250.000
2.509,1802722.000
2.513,1664660.000
2.517,1519280.000
2.521,1354243.000
2.525,1171715.000
2.528,988624.000
2.532,822619.000
2.536,681585.000
2.540,566805.000
2.544,475788.000
2.548,402031.000
2.551,339664.000
2.555,288006.000
2.559,246289.000
2.563,211773.000
2.567,182711.000
2.570,157923.000
2.574,136577.000
2.578,117933.000
2.582,101483.000
2.586,87635.000
2.589,77200.000
2.593,69685.000
2.597,64509.000
2.601,60937.000
2.605,58227.000
2.609,55636.000
2.612,52535.000
2.616,48912.000
2.620,45463.000
2.624,43175.000
2.628,43056.000
2.631,46046.000
2.635,51034.000
2.639,60018.000
2.643,71393.000
2.647,80894.000
2.650,89235.000
2.654,97505.000
2.658,104976.000
2.662,108258.000
2.666,104114.000
2.670,93808.000
2.673,81876.000
2.677,71960.000
2.681,65242.000
2.685,60576.000
2.689,57770.000
2.692,56452.000
2.696,56851.000
2.700,59538.000
2.704,65635.000
2.708,76735.000
2.711,97976.000
2.715,139160.000
2.719,223951.000
2.723,392283.000
2.727,684589.000
2.731,1100247.000
2.734,1566261.000
2.738,1962251.000
2.742,2172113.000
2.746,2160448.000
2.750,1977660.000
2.753,1717734.000
2.757,1460190.000
2.761,1248484.000
2.765,1092119.000
2.769,980289.000
2.772,896775.000
2.776,833172.000
2.780,785766.000
2.784,748328.000
2.788,708292.000
2.792,669800.000
2.795,627738.000
2.799,586820.000
2.803,540570.000
2.807,495023.000
2.811,452258.000
2.814,412119.000
2.818,371463.000
2.822,329001.000
2.826,286215.000
2.830,254815.000
2.833,242385.000
2.837,253394.000
2.841,294460.000
2.845,386130.000
2.849,585695.000
2.853,983493.000
2.856,1650281.000
2.860,2541673.000
2.864,3451311.000
2.868,4095894.000
2.872,4275502.000
2.875,3981462.000
2.879,3389192.000
2.883,2761744.000
2.887,2352238.000
2.891,2371422.000
2.894,2979236.000
2.898,4208536.000
2.902,5826905.000
2.906,7337555.000
2.910,8249580.000
2.914,8259046.000
2.917,7510048.000
2.921,6429134.000
2.925,5490192.000
2.929,5002475.000
2.933,5034424.000
2.936,5417632.000
2.940,5845187.000
2.944,6031356.000
2.948,5856124.000
2.952,5372962.000
2.955,4727161.000
2.959,4067412.000
2.963,3494695.000
2.967,3041403.000
2.971,2686658.000
2.975,2398815.000
2.978,2158881.000
2.982,1952234.000
2.986,1762521.000
2.990,1578587.000
2.994,1396556.000
2.997,1218189.000
3.001,1049973.000
3.005,902843.000
3.009,793814.000
3.013,764601.000
3.016,910492.000
3.020,1395847.000
3.024,2404874.000
3.028,3981407.000
3.032,5866925.000
3.036,7536618.000
3.039,8477047.000
3.043,8453380.000
3.047,7586830.000
3.051,6261994.000
3.055,4931976.000
3.058,3904989.000
3.062,3261001.000
3.066,2926128.000
3.070,2782576.000
3.074,2740214.000
3.077,2754055.000
3.081,2803974.000
3.085,2866739.000
3.089,2898446.000
3.093,2841897.000
3.097,2659296.000
3.100,2371811.000
3.104,2026598.000
3.108,1680592.000
3.112,1377839.000
3.116,1140506.000
3.119,977549.000
3.123,881735.000
3.127,830842.000
3.131,796218.000
3.135,753916.000
3.138,691929.000
3.142,612856.000
3.146,537802.000
3.150,487313.000
3.154,489456.000
3.158,569611.000
3.161,734154.000
3.165,958850.000
3.169,1185021.000
3.173,1337243.000
3.177,1364387.000
3.180,1273156.000
3.184,1129177.000
3.188,1018399.000
3.192,1027383.000
3.196,1260509.000
3.199,1899999.000
3.203,3260357.000
3.207,5693146.000
3.211,9285583.000
3.215,13610375.000
3.219,17856198.000
3.222,21236152.000
3.226,23261294.000
3.230,23766608.000
3.234,22795700.000
3.238,20619716.000
3.241,17798068.000
3.245,15065553.000
