Retention time,Abundance
1.995,4862355.000
1.999,4592589.000
2.002,4375151.000
2.006,4205966.000
2.010,4045168.000
2.014,3861263.000
2.018,3637500.000
2.021,3368701.000
2.025,3066989.000
2.029,2750148.000
2.033,2431465.000
2.037,2127517.000
2.040,1890356.000
2.044,1866679.000
2.048,2308321.000
2.052,3361410.000
2.056,4718765.000
2.060,5662910.000
2.063,5661041.000
2.067,4856833.000
2.071,3837500.000
2.075,3056718.000
2.079,2598212.000
2.082,2353225.000
2.086,2215484.000
2.090,2137639.000
2.094,2104411.000
2.098,2122151.000
2.101,2211350.000
2.105,2369571.000
2.109,2532398.000
2.113,2598569.000
2.117,2508622.000
2.121,2283889.000
2.124,1998573.000
2.128,1726117.000
2.132,1502248.000
2.136,1325303.000
2.140,1171397.000
2.143,1017961.000
2.147,870083.000
2.151,751016.000
2.155,667495.000
2.159,618744.000
2.162,652700.000
2.166,898023.000
2.170,1493490.000
2.174,2402547.000
2.178,3300952.000
2.182,3765421.000
2.185,3619182.000
2.189,3070502.000
2.193,2491569.000
2.197,2106030.000
2.201,1908988.000
2.204,1806663.000
2.208,1754906.000
2.212,1764345.000
2.216,1834096.000
2.220,1914708.000
2.223,1956725.000
2.227,1956119.000
2.231,1962709.000
2.235,2014367.000
2.239,2076168.000
2.243,2081773.000
2.246,2013145.000
2.250,1962654.000
2.254,2018008.000
2.258,2146876.000
2.262,2205720.000
2.265,2086762.000
2.269,1828891.000
2.273,1569801.000
2.277,1431683.000
2.281,1456522.000
2.284,1608762.000
2.288,1775412.000
2.292,1858485.000
2.296,1833190.000
2.300,1716778.000
2.304,1582665.000
2.307,1460290.000
2.311,1354220.000
2.315,1281275.000
2.319,1267591.000
2.323,1313405.000
2.326,1380307.000
2.330,1416641.000
2.334,1388713.000
2.338,1293951.000
2.342,1155964.000
2.345,1009755.000
2.349,881209.000
2.353,777157.000
2.357,696369.000
2.361,637748.000
2.365,608547.000
2.368,640122.000
2.372,810247.000
2.376,1346030.000
2.380,2882539.000
2.384,6493444.000
2.387,12457790.000
2.391,19626656.000
2.395,25528768.000
2.399,28486034.000
2.403,28341278.000
2.406,25978692.000
2.410,22689732.000
2.414,19660316.000
2.418,17501032.000
2.422,16212581.000
2.426,15549636.000
2.429,15509811.000
2.433,15595448.000
2.437,15885971.000
2.441,16210795.000
2.445,16406008.000
2.448,16357713.000
2.452,16000668.000
2.456,15295010.000
2.460,14241500.000
2.464,12903022.000
2.467,11405402.000
2.471,9911914.000
2.475,8555056.000
2.479,7394770.000
2.483,6435909.000
2.487,5655936.000
2.490,5013700.000
2.494,4454503.000
2.498,3939771.000
2.502,3469379.000
2.506,3060499.000
2.509,2712704.000
2.513,2412907.000
2.517,2127680.000
2.521,1850159.000
2.525,1581250.000
2.528,1335563.000
2.532,1126535.000
2.536,953162.000
2.540,809164.000
2.544,689201.000
2.548,589881.000
2.551,507480.000
2.555,438237.000
2.559,379753.000
2.563,329292.000
2.567,284357.000
2.570,244810.000
2.574,211166.000
2.578,183379.000
2.582,159705.000
2.586,141045.000
2.589,127427.000
2.593,118779.000
2.597,113760.000
2.601,110841.000
2.605,107721.000
2.609,102936.000
2.612,96036.000
2.616,88137.000
2.620,80629.000
2.624,75932.000
2.628,75045.000
2.631,78960.000
2.635,87982.000
2.639,101076.000
2.643,115578.000
2.647,130361.000
2.650,144824.000
2.654,159077.000
2.658,170132.000
2.662,173745.000
2.666,167308.000
2.670,153646.000
2.673,137660.000
2.677,124085.000
2.681,114318.000
2.685,107277.000
2.689,102269.000
2.692,99102.000
2.696,98919.000
2.700,102432.000
2.704,112244.000
2.708,129683.000
2.711,155026.000
2.715,192330.000
2.719,252850.000
2.723,359182.000
2.727,533402.000
2.731,775009.000
2.734,1044415.000
2.738,1276179.000
2.742,1413335.000
2.746,1438264.000
2.750,1375809.000
2.753,1269362.000
2.757,1156858.000
2.761,1058941.000
2.765,978880.000
2.769,911700.000
2.773,854450.000
2.776,806840.000
2.780,767610.000
2.784,735760.000
2.788,708200.000
2.792,681257.000
2.795,651749.000
2.799,619609.000
2.803,585520.000
2.807,551431.000
2.811,518643.000
2.814,484309.000
2.818,444054.000
2.822,398406.000
2.826,353671.000
2.830,319410.000
2.834,304314.000
2.837,311091.000
2.841,337304.000
2.845,385416.000
2.849,472072.000
2.853,619936.000
2.856,838464.000
2.860,1102865.000
2.864,1350721.000
2.868,1503175.000
2.872,1515650.000
2.875,1408536.000
2.879,1247094.000
2.883,1114607.000
2.887,1108109.000
2.891,1349139.000
2.895,1961721.000
2.898,2982834.000
2.902,4249761.000
2.906,5407473.000
2.910,6094231.000
