Retention time,Abundance
1.995,7999848.000
1.999,7517296.000
2.002,7126246.000
2.006,6840641.000
2.010,6599510.000
2.014,6326079.000
2.018,5976544.000
2.022,5549869.000
2.025,5067361.000
2.029,4547679.000
2.033,4008565.000
2.037,3490027.000
2.041,3091644.000
2.044,3124154.000
2.048,4243663.000
2.052,7013988.000
2.056,10888752.000
2.060,14001520.000
2.063,14573728.000
2.067,12477608.000
2.071,9171477.000
2.075,6305408.000
2.079,4589548.000
2.083,3809649.000
2.086,3499142.000
2.090,3373000.000
2.094,3332768.000
2.098,3364166.000
2.102,3493727.000
2.105,3739796.000
2.109,4033007.000
2.113,4204041.000
2.117,4094903.000
2.121,3703442.000
2.124,3157446.000
2.128,2606034.000
2.132,2131838.000
2.136,1749791.000
2.140,1451986.000
2.144,1221813.000
2.147,1040924.000
2.151,896598.000
2.155,783620.000
2.159,719117.000
2.163,813569.000
2.166,1426990.000
2.170,3157605.000
2.174,6285806.000
2.178,10024442.000
2.182,12696425.000
2.185,13010219.000
2.189,11079178.000
2.193,8189978.000
2.197,5724146.000
2.201,4269962.000
2.205,3619599.000
2.208,3377516.000
2.212,3342090.000
2.216,3450582.000
2.220,3612441.000
2.224,3715397.000
2.227,3714908.000
2.231,3681007.000
2.235,3704395.000
2.239,3765958.000
2.243,3735904.000
2.246,3538001.000
2.250,3278195.000
2.254,3171925.000
2.258,3257519.000
2.262,3325311.000
2.266,3123079.000
2.269,2628097.000
2.273,2059457.000
2.277,1671703.000
2.281,1591618.000
2.285,1761459.000
2.288,2014610.000
2.292,2193010.000
2.296,2169796.000
2.300,2009036.000
2.304,1793088.000
2.307,1589982.000
2.311,1415191.000
2.315,1297374.000
2.319,1282645.000
2.323,1384593.000
2.327,1540397.000
2.330,1644931.000
2.334,1623776.000
2.338,1472794.000
2.342,1242982.000
2.346,1003239.000
2.349,805928.000
2.353,668199.000
2.357,579925.000
2.361,525725.000
2.365,507160.000
2.368,561271.000
2.372,775047.000
2.376,1280709.000
2.380,2329452.000
2.384,4390911.000
2.388,7996186.000
2.391,12897383.000
2.395,17638822.000
2.399,20136442.000
2.403,20021798.000
2.407,17512408.000
2.410,13978584.000
2.414,10340375.000
2.418,7670571.000
2.422,6151909.000
2.426,5508519.000
2.429,5404930.000
2.433,5694543.000
2.437,6343250.000
2.441,7288970.000
2.445,8404958.000
2.449,9541541.000
2.452,10519991.000
2.456,11078149.000
2.460,10926717.000
2.464,9953198.000
2.468,8378982.000
2.471,6657193.000
2.475,5204151.000
2.479,4205314.000
2.483,3631340.000
2.487,3349180.000
2.490,3206182.000
2.494,3080318.000
2.498,2916441.000
2.502,2702567.000
2.506,2471816.000
2.510,2253800.000
2.513,2059087.000
2.517,1871450.000
2.521,1670444.000
2.525,1456394.000
2.529,1244203.000
2.532,1047195.000
2.536,875483.000
2.540,736998.000
2.544,629940.000
2.548,546353.000
2.551,477489.000
2.555,415435.000
2.559,356923.000
2.563,301940.000
2.567,252443.000
2.571,210495.000
2.574,177858.000
2.578,153728.000
2.582,137480.000
2.586,131592.000
2.590,140677.000
2.593,166643.000
2.597,201873.000
2.601,229826.000
2.605,235174.000
2.609,216136.000
2.612,181078.000
2.616,145785.000
2.620,117104.000
2.624,98840.000
2.628,90640.000
2.632,91836.000
2.635,101596.000
2.639,118628.000
2.643,142547.000
2.647,173187.000
2.651,205602.000
2.654,233412.000
2.658,248192.000
2.662,242086.000
2.666,217492.000
2.670,184683.000
2.673,155400.000
2.677,134168.000
2.681,119170.000
2.685,107999.000
2.689,99051.000
2.693,92472.000
2.696,89472.000
2.700,92070.000
2.704,101973.000
2.708,120406.000
2.712,149970.000
2.715,198677.000
2.719,292548.000
2.723,481043.000
