Retention time,Abundance
0.087,10135
0.091,11528
0.094,10319
0.097,10707
0.101,10630
0.104,10014
0.107,10070
0.11,10763
0.114,10421
0.117,9821
0.12,8754
0.123,10241
0.127,8925
0.13,9200
0.133,9536
0.137,8167
0.14,8734
0.143,7433
0.146,8142
0.15,7527
0.153,8832
0.156,8948
0.16,6835
0.163,7084
0.166,7927
0.169,7514
0.173,7294
0.176,6184
0.179,7606
0.183,6943
0.186,7229
0.189,6948
0.192,7135
0.196,5268
0.199,6998
0.202,6916
0.205,6862
0.209,6252
0.212,6625
0.215,5859
0.219,6017
0.222,5340
0.225,5983
0.228,4804
0.232,4787
0.235,5341
0.238,5153
0.242,4460
0.245,4752
0.248,4713
0.251,5552
0.255,5439
0.258,5149
0.261,5302
0.264,5854
0.268,6276
0.271,5556
0.274,5560
0.278,4317
0.281,4531
0.284,4593
0.287,5091
0.291,4264
0.294,3363
0.297,4911
0.301,5916
0.304,4189
0.307,4986
0.31,3950
0.314,4450
0.317,4180
0.32,3416
0.324,4542
0.327,4432
0.33,3841
0.333,3352
0.337,4074
0.34,4587
0.343,4639
0.346,3229
0.35,3937
0.353,3862
0.356,3838
0.36,4787
0.363,3135
0.366,3819
0.369,3378
0.373,3849
0.376,4161
0.379,4015
0.383,4248
0.386,3881
0.389,3516
0.392,3958
0.396,4166
0.399,3485
0.402,3673
0.406,3937
0.409,4363
0.412,2381
0.415,3823
0.419,3065
0.422,3625
0.425,4266
0.428,3689
0.432,3143
0.435,3570
0.438,3620
0.442,3399
0.445,2501
0.448,4263
0.451,4098
0.455,3268
0.458,2741
0.461,3027
0.465,3145
0.468,2653
0.471,3195
0.474,2719
0.478,3102
0.481,2804
0.484,2890
0.487,2759
0.491,2871
0.494,2605
0.497,2765
0.501,3084
0.504,2732
0.507,2731
0.51,3469
0.514,2633
0.517,3526
0.52,2376
0.524,3729
0.527,3483
0.53,3133
0.533,2688
0.537,2792
0.54,3235
0.543,3334
0.546,3325
0.55,2920
0.553,4265
0.556,2956
0.56,2888
0.563,2703
0.566,2945
0.569,2910
0.573,2949
0.576,2881
0.579,3105
0.583,2807
0.586,3166
0.589,2557
0.592,2557
0.596,2091
0.599,3110
0.602,2121
0.606,2289
0.609,2414
0.612,2559
0.615,2269
0.619,3144
0.622,3000
0.625,2274
0.628,2655
0.632,3201
0.635,3136
0.638,2277
0.642,2707
0.645,2350
0.648,3466
0.651,3336
0.655,3586
0.658,2633
0.661,3129
0.665,2605
0.668,3121
0.671,2763
0.674,2511
0.678,2773
0.681,2702
0.684,2961
0.688,2507
0.691,2489
0.694,2691
0.697,3128
0.701,2849
0.704,2479
0.707,2303
0.71,2749
0.714,2408
0.717,3054
0.72,2456
0.724,2461
0.727,2406
0.73,3100
0.733,2623
