Retention time,Abundance
1.995,6041575.000
1.999,5562057.000
2.002,5129098.000
2.006,4798152.000
2.010,4531431.000
2.014,4266962.000
2.018,3978640.000
2.021,3668833.000
2.025,3342637.000
2.029,3002944.000
2.033,2658004.000
2.037,2326136.000
2.040,2053523.000
2.044,2000494.000
2.048,2536083.000
2.052,4048265.000
2.056,6353652.000
2.059,8407812.000
2.063,9026511.000
2.067,7979126.000
2.071,6109179.000
2.075,4432305.000
2.079,3380832.000
2.082,2839233.000
2.086,2559976.000
2.090,2398418.000
2.094,2310643.000
2.098,2302871.000
2.101,2417186.000
2.105,2689466.000
2.109,3058665.000
2.113,3343738.000
2.117,3367997.000
2.120,3100928.000
2.124,2658746.000
2.128,2195596.000
2.132,1811946.000
2.136,1530969.000
2.140,1319343.000
2.143,1136436.000
2.147,973075.000
2.151,844156.000
2.155,750878.000
2.159,692232.000
2.162,722545.000
2.166,1021191.000
2.170,1870890.000
2.174,3378910.000
2.178,5157748.000
2.182,6421576.000
2.185,6568551.000
2.189,5678298.000
2.193,4397485.000
2.197,3357781.000
2.201,2763426.000
2.204,2473169.000
2.208,2326842.000
2.212,2289289.000
2.216,2368707.000
2.220,2510137.000
2.223,2604530.000
2.227,2617762.000
2.231,2622981.000
2.235,2714810.000
2.239,2886949.000
2.243,3009645.000
2.246,2977835.000
2.250,2879916.000
2.254,2916350.000
2.258,3156515.000
2.262,3368425.000
2.265,3278532.000
2.269,2855201.000
2.273,2320246.000
2.277,1946817.000
2.281,1859644.000
2.284,2041579.000
2.288,2337415.000
2.292,2562585.000
2.296,2571115.000
2.300,2400624.000
2.304,2159060.000
2.307,1927205.000
2.311,1734118.000
2.315,1605058.000
2.319,1581714.000
2.323,1678308.000
2.326,1833946.000
2.330,1941071.000
2.334,1921041.000
2.338,1765414.000
2.342,1523666.000
2.345,1266075.000
2.349,1045466.000
2.353,879856.000
2.357,762926.000
2.361,684165.000
2.365,645315.000
2.368,679642.000
2.372,883750.000
2.376,1488089.000
2.380,3109338.000
2.384,6854097.000
2.387,13411613.000
2.391,21352200.000
2.395,28610728.000
2.399,32884198.000
2.403,33467704.000
2.406,30873760.000
2.410,26373312.000
2.414,21550388.000
2.418,17671470.000
2.422,15406799.000
2.426,14147077.000
2.429,13659079.000
2.433,13651912.000
2.437,13979849.000
2.441,14514953.000
2.445,15060414.000
2.448,15418900.000
2.452,15443079.000
2.456,15055259.000
2.460,14222267.000
2.464,12951634.000
2.467,11347542.000
2.471,9646470.000
