Retention time,Abundance
1.995,7968208.000
1.998,7286818.000
2.002,6634580.000
2.006,6076721.000
2.010,5618517.000
2.014,5203090.000
2.018,4776304.000
2.021,4331554.000
2.025,3881581.000
2.029,3431742.000
2.033,2992811.000
2.037,2580247.000
2.040,2237374.000
2.044,2151117.000
2.048,2854818.000
2.052,5094255.000
2.056,8945271.000
2.059,13004887.000
2.063,15143142.000
2.067,14330870.000
2.071,11407012.000
2.075,8124918.000
2.079,5733347.000
2.082,4427103.000
2.086,3794214.000
2.090,3445577.000
2.094,3211970.000
2.098,3054956.000
2.101,3003743.000
2.105,3106792.000
2.109,3350263.000
2.113,3596452.000
2.117,3640405.000
2.120,3388460.000
2.124,2918735.000
2.128,2384749.000
2.132,1902402.000
2.136,1510873.000
2.140,1214267.000
2.143,999547.000
2.147,841302.000
2.151,721170.000
2.155,625329.000
2.159,556013.000
2.162,569974.000
2.166,902872.000
2.170,2069702.000
2.174,4561525.000
2.178,8115792.000
2.181,11409229.000
2.185,12877696.000
2.189,11957200.000
2.193,9463274.000
2.197,6813961.000
2.201,4959771.000
2.204,3980413.000
2.208,3510245.000
2.212,3270217.000
2.216,3179785.000
2.220,3182797.000
2.223,3182117.000
2.227,3120866.000
2.231,3023530.000
2.235,2990676.000
2.239,3062513.000
2.242,3142264.000
2.246,3088703.000
2.250,2913590.000
2.254,2812154.000
2.258,2918768.000
2.262,3141606.000
2.265,3145739.000
2.269,2795415.000
2.273,2232992.000
2.277,1741152.000
2.281,1526105.000
2.284,1622298.000
2.288,1904064.000
2.292,2171667.000
2.296,2245118.000
2.300,2112959.000
2.303,1878734.000
2.307,1643694.000
2.311,1440888.000
2.315,1284348.000
2.319,1217272.000
2.323,1276235.000
2.326,1430258.000
2.330,1578915.000
2.334,1621264.000
2.338,1519808.000
2.342,1308613.000
2.345,1057344.000
2.349,830876.000
2.353,660043.000
2.357,543281.000
2.361,468736.000
2.364,430730.000
2.368,450033.000
2.372,597532.000
2.376,1001923.000
2.380,1894647.000
2.384,3716421.000
2.387,7084348.000
2.391,12051845.000
2.395,17411084.000
2.399,20999950.000
2.403,22046372.000
2.406,20340884.000
2.410,16852470.000
2.414,13079598.000
2.418,9793060.000
2.422,7651983.000
2.425,6488472.000
2.429,5949353.000
2.433,5827731.000
2.437,6100941.000
2.441,6769550.000
2.445,7731041.000
2.448,8806346.000
2.452,9822811.000
2.456,10583769.000
2.460,10795600.000
2.464,10211623.000
2.467,8876226.000
2.471,7163586.000
2.475,5553176.000
2.479,4352130.000
2.483,3606194.000
2.486,3203131.000
2.490,3000770.000
2.494,2855645.000
2.498,2678444.000
2.502,2441076.000
2.506,2176981.000
2.509,1935070.000
2.513,1734138.000
2.517,1562091.000
