Retention time,Abundance
1.995,6615161.000
1.999,6181893.000
2.002,5819371.000
2.006,5543987.000
2.010,5307410.000
2.014,5046769.000
2.018,4728072.000
2.021,4356291.000
2.025,3953468.000
2.029,3535355.000
2.033,3112610.000
2.037,2707941.000
2.041,2393869.000
2.044,2396073.000
2.048,3181722.000
2.052,5147915.000
2.056,7914142.000
2.060,10151320.000
2.063,10597223.000
2.067,9185943.000
2.071,6968303.000
2.075,5063617.000
2.079,3903410.000
2.082,3329127.000
2.086,3057450.000
2.090,2918104.000
2.094,2848577.000
2.098,2851442.000
2.102,2960860.000
2.105,3191557.000
2.109,3466429.000
2.113,3624460.000
2.117,3537627.000
2.121,3210981.000
2.124,2755761.000
2.128,2297149.000
2.132,1907917.000
2.136,1598091.000
2.140,1343038.000
2.143,1133370.000
2.147,971008.000
2.151,847059.000
2.155,750526.000
2.159,686396.000
2.163,722104.000
2.166,1065438.000
2.170,2042477.000
2.174,3790079.000
2.178,5855660.000
2.182,7298847.000
2.185,7423198.000
2.189,6363207.000
2.193,4879959.000
2.197,3677739.000
2.201,2980695.000
2.204,2641311.000
2.208,2486139.000
2.212,2462617.000
2.216,2547474.000
2.220,2673415.000
2.224,2748670.000
2.227,2747016.000
2.231,2734706.000
2.235,2788381.000
2.239,2890706.000
2.243,2929615.000
2.246,2837754.000
2.250,2716411.000
2.254,2731697.000
2.258,2912904.000
2.262,3046661.000
2.265,2913000.000
2.269,2508605.000
2.273,2039195.000
2.277,1737394.000
2.281,1693861.000
2.285,1894667.000
2.288,2179719.000
2.292,2358130.000
2.296,2357428.000
2.300,2176450.000
2.304,1946338.000
2.307,1733459.000
2.311,1557268.000
2.315,1442285.000
2.319,1427392.000
2.323,1513027.000
2.326,1635086.000
2.330,1704053.000
2.334,1664048.000
2.338,1518207.000
2.342,1311241.000
2.346,1096972.000
2.349,914763.000
2.353,779608.000
2.357,684960.000
2.361,621029.000
2.365,594536.000
2.368,648870.000
2.372,888929.000
2.376,1521438.000
2.380,3000286.000
2.384,6109232.000
2.387,11399158.000
2.391,18058490.000
2.395,23642182.000
2.399,26820036.000
2.403,26795080.000
2.407,24165222.000
2.410,20167948.000
2.414,16193023.000
2.418,13360363.000
2.422,11556925.000
2.426,10723985.000
2.429,10534832.000
2.433,10799829.000
2.437,11420879.000
2.441,12273397.000
2.445,13127761.000
2.448,13721406.000
2.452,13901968.000
2.456,13619333.000
2.460,12846224.000
2.464,11597082.000
2.468,10021488.000
2.471,8396642.000
2.475,6990223.000
2.479,5929761.000
2.483,5201759.000
2.487,4715380.000
2.490,4360453.000
2.494,4044737.000
2.498,3719646.000
2.502,3392942.000
2.506,3077466.000
2.509,2803939.000
2.513,2561295.000
2.517,2317876.000
2.521,2052677.000
2.525,1769112.000
2.529,1490197.000
2.532,1241183.000
2.536,1034978.000
2.540,869445.000
2.544,736469.000
2.548,630471.000
2.551,544546.000
2.555,472595.000
2.559,409319.000
2.563,353480.000
2.567,304611.000
2.570,261912.000
2.574,224606.000
2.578,192939.000
2.582,168067.000
2.586,148825.000
2.590,135739.000
2.593,130010.000
2.597,130277.000
2.601,132380.000
2.605,132084.000
2.609,127199.000
2.612,117391.000
2.616,104687.000
2.620,92288.000
2.624,82659.000
2.628,78848.000
2.631,83445.000
2.635,96571.000
2.639,116384.000
2.643,140032.000
2.647,163839.000
2.651,186189.000
2.654,206985.000
2.658,223403.000
2.662,228812.000
2.666,217833.000
2.670,193283.000
2.673,164543.000
2.677,140467.000
2.681,123227.000
2.685,111174.000
2.689,102969.000
2.692,98851.000
2.696,99159.000
2.700,105267.000
2.704,119500.000
2.708,144866.000
