Retention time,Abundance
1.995,7366558.000
1.999,6925015.000
2.002,6558470.000
2.006,6292889.000
2.010,6076635.000
2.014,5836234.000
2.018,5533993.000
2.021,5171462.000
2.025,4759699.000
2.029,4311456.000
2.033,3842132.000
2.037,3376585.000
2.041,2986664.000
2.044,2925397.000
2.048,3736332.000
2.052,5944735.000
2.056,9204797.000
2.060,11991933.000
2.063,12700196.000
2.067,11076944.000
2.071,8312461.000
2.075,5840104.000
2.079,4300138.000
2.082,3544657.000
2.086,3212068.000
2.090,3069199.000
2.094,3018661.000
2.098,3040373.000
2.102,3164790.000
2.105,3415074.000
2.109,3731339.000
2.113,3946948.000
2.117,3902525.000
2.121,3577325.000
2.124,3075850.000
2.128,2544148.000
2.132,2075958.000
2.136,1707282.000
2.140,1432320.000
2.143,1224411.000
2.147,1058772.000
2.151,922952.000
2.155,812989.000
2.159,737041.000
2.163,764254.000
2.166,1133245.000
2.170,2256769.000
2.174,4384349.000
2.178,7046351.000
2.182,9060824.000
2.185,9408929.000
2.189,8100771.000
2.193,6077889.000
2.197,4350617.000
2.201,3325268.000
2.204,2847802.000
2.208,2653287.000
2.212,2630915.000
2.216,2747690.000
2.220,2928457.000
2.224,3060274.000
2.227,3101357.000
2.231,3119495.000
2.235,3205870.000
2.239,3346506.000
2.243,3405666.000
2.246,3283740.000
2.250,3093279.000
2.254,3044510.000
2.258,3188339.000
2.262,3319274.000
2.265,3162047.000
2.269,2693810.000
2.273,2148522.000
2.277,1759625.000
2.281,1655008.000
2.285,1796508.000
2.288,2043706.000
2.292,2223341.000
2.296,2211871.000
2.300,2054966.000
2.304,1850750.000
2.307,1658946.000
2.311,1494833.000
2.315,1383285.000
2.319,1371657.000
2.323,1471870.000
2.326,1621226.000
2.330,1715708.000
2.334,1682652.000
2.338,1521106.000
2.342,1289556.000
2.345,1056056.000
2.349,864296.000
2.353,726631.000
2.357,632883.000
2.361,573326.000
2.365,552582.000
2.368,613898.000
2.372,862471.000
2.376,1473379.000
2.380,2717818.000
2.384,5038384.000
2.387,8849892.000
2.391,13872350.000
2.395,18655466.000
2.399,21197076.000
2.403,21180340.000
2.407,18733272.000
2.410,15206943.000
2.414,11508439.000
2.418,8767494.000
2.422,7186406.000
2.426,6511308.000
2.429,6424981.000
2.433,6772754.000
2.437,7517126.000
2.441,8575704.000
2.445,9751576.000
2.448,10811015.000
2.452,11574511.000
2.456,11890842.000
2.460,11586740.000
2.464,10576288.000
2.468,9036144.000
2.471,7366299.000
2.475,5936571.000
2.479,4912207.000
2.483,4270983.000
2.487,3902500.000
2.490,3692749.000
2.494,3519085.000
2.498,3321440.000
2.502,3091857.000
2.506,2862776.000
2.509,2660726.000
2.513,2479447.000
2.517,2286510.000
2.521,2054958.000
2.525,1789798.000
2.529,1519512.000
2.532,1271791.000
2.536,1060931.000
2.540,889680.000
2.544,755231.000
2.548,648925.000
2.551,560315.000
2.555,484034.000
2.559,417846.000
2.563,359677.000
2.567,308616.000
2.570,264230.000
2.574,226583.000
2.578,195056.000
2.582,169765.000
2.586,151805.000
2.590,143223.000
2.593,144982.000
2.597,154306.000
2.601,162339.000
2.605,163036.000
2.609,153044.000
2.612,134983.000
2.616,114153.000
2.620,95405.000
2.624,83000.000
2.628,76932.000
2.631,78493.000
2.635,86653.000
2.639,99864.000
2.643,117139.000
