Retention time,Abundance
0.087,4275
0.091,4820
0.094,4313
0.097,4014
0.1,5207
0.104,4060
0.107,5438
0.11,5667
0.114,5924
0.117,4621
0.12,4130
0.123,5251
0.127,4275
0.13,3990
0.133,4225
0.136,4147
0.14,4188
0.143,3861
0.146,3759
0.15,4178
0.153,4015
0.156,3657
0.159,4518
0.163,4042
0.166,4106
0.169,4140
0.173,4114
0.176,3919
0.179,3319
0.182,2718
0.186,3194
0.189,4459
0.192,4083
0.195,3430
0.199,3662
0.202,3994
0.205,4015
0.209,3802
0.212,3353
0.215,3390
0.218,3299
0.222,3401
0.225,3346
0.228,2772
0.232,3787
0.235,3317
0.238,3735
0.241,2621
0.245,2915
0.248,3079
0.251,2307
0.255,2519
0.258,2534
0.261,3006
0.264,2693
0.268,2971
0.271,2727
0.274,2533
0.277,2330
0.281,2596
0.284,3421
0.287,2812
0.291,3241
0.294,2549
0.297,2719
0.3,2679
0.304,2188
0.307,2286
0.31,2561
0.314,3017
0.317,2897
0.32,2953
0.323,2340
0.327,2478
0.33,2694
0.333,2441
0.337,2093
0.34,2041
0.343,2146
0.346,2638
0.35,2199
0.353,2563
0.356,2496
0.359,2138
0.363,2588
0.366,2318
0.369,2824
0.373,2637
0.376,1841
0.379,2596
0.382,2258
0.386,2269
0.389,2009
0.392,2478
0.396,2401
0.399,2922
0.402,2459
0.405,2751
0.409,2974
0.412,2734
0.415,2554
0.418,3084
0.422,2423
0.425,2508
0.428,2641
0.432,2142
0.435,2561
0.438,1522
0.441,1860
0.445,2436
0.448,2117
0.451,2547
0.455,1908
0.458,1919
0.461,1775
0.464,1831
0.468,2181
0.471,1890
0.474,2354
0.478,1947
0.481,2156
0.484,2003
0.487,2081
0.491,1954
0.494,2363
0.497,2313
0.5,2219
0.504,1562
0.507,1789
0.51,1912
0.514,1743
0.517,2223
0.52,2130
0.523,2194
0.527,2123
0.53,2017
0.533,2157
0.537,2686
0.54,2061
0.543,2325
0.546,1734
0.55,2650
0.553,1890
0.556,1469
0.559,1794
0.563,2187
0.566,2087
0.569,1619
0.573,2179
0.576,2123
0.579,2172
0.582,2497
0.586,2641
0.589,1996
0.592,2109
0.596,2088
0.599,2225
0.602,1796
0.605,2456
0.609,1603
0.612,2103
0.615,1919
0.619,2155
0.622,1537
0.625,1738
0.628,1904
0.632,1693
0.635,2343
0.638,1956
0.641,2257
0.645,1975
0.648,1891
0.651,2396
0.655,1617
0.658,1567
0.661,1292
0.664,1764
0.668,1828
0.671,1502
0.674,1495
0.678,1480
0.681,1431
0.684,1637
0.687,1686
0.691,2398
0.694,1771
0.697,1695
0.701,1717
0.704,2136
0.707,1230
0.71,2344
0.714,1514
0.717,883
0.72,1593
0.723,1483
0.727,2214
0.73,1549
0.733,2119
0.737,1818
0.74,1674
0.743,1532
0.746,1374
0.75,1650
0.753,1802
0.756,1926
0.76,1831
0.763,1030
0.766,1976
0.769,1269
0.773,843
0.776,2113
0.779,1602
0.782,1583
0.786,1397
0.789,1526
0.792,1429
0.796,2194
0.799,1928
0.802,1396
0.805,2258
0.809,1776
0.812,1734
0.815,1368
0.819,1878
0.822,1694
0.825,1946
0.828,1988
0.832,1347
0.835,1709
0.838,1590
0.842,1688
0.845,1742
0.848,1410
0.851,1566
0.855,1705
0.858,1745
0.861,1495
0.864,1905
0.868,1617
0.871,1270
0.874,991
0.878,1804
0.881,1557
0.884,1562
0.887,1844
0.891,1522
0.894,1515
0.897,1800
0.901,1577
0.904,1453
0.907,1451
0.91,1639
0.914,1266
0.917,2110
0.92,1827
0.923,2117
0.927,1734
0.93,1318
0.933,1299
0.937,1203
0.94,1872
0.943,1816
0.946,1856
0.95,1460
0.953,1734
0.956,1342
0.96,1387
0.963,1737
0.966,1477
0.969,1966
0.973,1798
0.976,1365
0.979,2117
0.983,1219
0.986,2380
0.989,1740
0.992,1327
0.996,1465
0.999,1860
1.002,1734
1.005,1537
1.009,955
1.012,1505
1.015,1181
1.019,1421
1.022,1807
1.025,1942
1.028,1171
1.032,1872
1.035,1558
1.038,1626
1.042,1595
1.045,1589
1.048,1767
1.051,1477
1.055,1435
1.058,1305
1.061,1657
1.065,1650
1.068,1843
1.071,1444
1.074,1331
1.078,1405
1.081,1913
1.084,1775
1.087,947
1.091,1416
1.094,979
1.097,2280
1.101,1344
1.104,1830
1.107,1524
1.11,1785
1.114,1419
1.117,1274
1.12,1971
1.124,1651
1.127,1601
1.13,1469
1.133,1644
1.137,965
1.14,1412
1.143,2197
1.146,1573
1.15,1778
1.153,1408
1.156,1652
1.16,1727
1.163,1669
1.166,1613
1.169,1592
1.173,1646
1.176,1155
1.179,1322
1.183,1485
1.186,1456
1.189,2060
