Retention time,Abundance
1.995,3271263.000
1.999,2970408.000
2.002,2700984.000
2.006,2500082.000
2.010,2348391.000
2.014,2211926.000
2.018,2066697.000
2.022,1903518.000
2.025,1724937.000
2.029,1539300.000
2.033,1353076.000
2.037,1175124.000
2.041,1029600.000
2.044,995772.000
2.048,1274035.000
2.052,2127546.000
2.056,3549335.000
2.060,4966834.000
2.063,5557327.000
2.067,5006020.000
2.071,3777376.000
2.075,2596514.000
2.079,1844714.000
2.083,1482332.000
2.086,1326098.000
2.090,1251354.000
2.094,1212688.000
2.098,1207743.000
2.102,1264391.000
2.105,1413778.000
2.109,1630028.000
2.113,1814815.000
2.117,1860432.000
2.121,1727500.000
2.124,1479602.000
2.128,1218658.000
2.132,1005038.000
2.136,836964.000
2.140,692578.000
2.144,570075.000
2.147,480754.000
2.151,420653.000
2.155,377447.000
2.159,354279.000
2.163,402564.000
2.166,676808.000
2.170,1401813.000
2.174,2635713.000
2.178,4021034.000
2.182,4917667.000
2.185,4896946.000
2.189,4091044.000
2.193,3034814.000
2.197,2208307.000
2.201,1748812.000
2.205,1541394.000
2.208,1457006.000
2.212,1448159.000
2.216,1505289.000
2.220,1595937.000
2.224,1656758.000
2.227,1656314.000
2.231,1640680.000
2.235,1687607.000
2.239,1805120.000
2.243,1901290.000
2.246,1890960.000
2.250,1825707.000
2.254,1850425.000
2.258,2032901.000
2.262,2228795.000
2.266,2199477.000
2.269,1921781.000
2.273,1532156.000
2.277,1227173.000
2.281,1132623.000
2.285,1237347.000
2.288,1438919.000
2.292,1597201.000
2.296,1615181.000
2.300,1499214.000
2.304,1330277.000
2.307,1170436.000
2.311,1038265.000
2.315,945344.000
2.319,921258.000
2.323,984364.000
2.327,1107044.000
2.330,1219997.000
2.334,1255365.000
2.338,1185146.000
2.342,1030564.000
2.346,842929.000
2.349,672866.000
2.353,545872.000
2.357,462228.000
2.361,409307.000
2.365,382722.000
2.368,402206.000
2.372,523755.000
2.376,875486.000
2.380,1823152.000
2.384,4188029.000
2.388,8797574.000
2.391,15276044.000
2.395,21598158.000
2.399,25166554.000
2.403,25676330.000
2.407,23281866.000
2.410,19447738.000
2.414,15106419.000
2.418,11697071.000
2.422,9592795.000
2.426,8537879.000
2.429,8105310.000
2.433,7988243.000
2.437,8026861.000
2.441,8141731.000
2.445,8278168.000
2.449,8375752.000
2.452,8370463.000
2.456,8195343.000
2.460,7770054.000
2.464,7045963.000
2.468,6091002.000
2.471,5071943.000
2.475,4149631.000
2.479,3412880.000
2.483,2874468.000
2.487,2500018.000
2.490,2234901.000
2.494,2016416.000
2.498,1795800.000
2.502,1560559.000
2.506,1330651.000
2.510,1132722.000
2.513,977330.000
2.517,855011.000
2.521,744713.000
2.525,639556.000
2.529,541252.000
2.532,454562.000
2.536,382068.000
2.540,323615.000
2.544,277291.000
2.548,240103.000
2.551,209442.000
2.555,182744.000
2.559,158826.000
2.563,137597.000
2.567,120005.000
2.571,105754.000
2.574,94073.000
2.578,84596.000
2.582,76631.000
2.586,70952.000
2.590,67649.000
2.593,68018.000
2.597,71243.000
2.601,74452.000
2.605,74994.000
2.609,72492.000
2.612,67619.000
2.616,61935.000
2.620,56523.000
2.624,52722.000
2.628,51694.000
2.632,53533.000
2.635,58900.000
2.639,67916.000
2.643,78629.000
2.647,89132.000
2.651,98868.000
2.654,107693.000
2.658,114211.000
2.662,115805.000
2.666,110686.000
2.670,100349.000
2.673,87769.000
2.677,76894.000
2.681,69415.000
2.685,64402.000
2.689,60397.000
2.693,57493.000
2.696,55986.000
2.700,56530.000
2.704,60588.000
2.708,69930.000
2.712,85941.000
2.715,113882.000
2.719,170286.000
2.723,287548.000
2.727,500050.000
2.731,811553.000
2.734,1168673.000
2.738,1470170.000
2.742,1614751.000
2.746,1566994.000
2.750,1374996.000
2.754,1132793.000
2.757,919173.000
2.761,763921.000
2.765,660206.000
2.769,588740.000
2.773,535195.000
2.776,489641.000
2.780,450159.000
2.784,418566.000
2.788,394620.000
2.792,374038.000
2.795,353440.000
2.799,331062.000
2.803,307589.000
2.807,283960.000
2.811,262086.000
2.815,242761.000
2.818,224128.000
2.822,203166.000
2.826,181077.000
2.830,163015.000
2.834,155170.000
2.837,160449.000
2.841,179506.000
2.845,218012.000
2.849,297451.000
2.853,459703.000
2.856,748338.000
2.860,1169059.000
2.864,1646325.000
2.868,2035063.000
2.872,2199603.000
2.876,2091338.000
2.879,1775799.000
2.883,1400811.000
2.887,1126701.000
2.891,1081874.000
2.895,1363355.000
2.898,2014034.000
2.902,2946793.000
2.906,3905446.000
2.910,4550785.000
2.914,4644553.000
2.917,4207243.000
2.921,3493983.000
2.925,2813076.000
2.929,2370473.000
2.933,2227210.000
2.937,2318218.000
2.940,2497194.000
2.944,2616393.000
2.948,2584043.000
2.952,2388030.000
2.956,2086499.000
