Retention time,Abundance
2.494,2112761
2.498,1715676
2.502,1290765
2.506,925367
2.509,664931
2.513,508488
2.517,428125
2.52,386775
2.524,368201
2.528,349721
2.531,324803
2.535,283949
2.539,246957
2.543,214983
2.546,187722
2.55,163000
2.554,140267
2.557,120324
2.561,103401
2.565,90284
2.568,81415
2.572,75978
2.576,73238
2.579,72041
2.583,71755
2.587,70847
2.591,68314
2.594,64905
2.598,61437
2.602,58732
2.605,56539
2.609,55960
2.613,60822
2.616,77188
2.62,101960
2.624,122006
2.628,127676
2.631,121516
2.635,110452
2.639,97901
2.642,86124
2.646,76622
2.65,69873
2.653,66402
2.657,65494
2.661,66046
2.664,67628
2.668,69102
2.672,71149
2.676,73454
2.679,75760
2.683,76570
2.687,75569
2.69,71919
2.694,66253
2.698,60631
2.701,56207
2.705,52734
2.709,51287
2.713,49842
2.716,49675
2.72,50160
2.724,53161
2.727,58855
2.731,68336
2.735,83479
2.738,111433
2.742,162179
2.746,246401
2.749,364192
2.753,496464
2.757,609438
2.761,667141
2.764,650734
2.768,571819
2.772,465348
2.775,364799
2.779,286497
2.783,230714
2.786,189990
2.79,156298
2.794,127818
2.798,105652
2.801,89927
2.805,79247
2.809,72214
2.812,69071
2.816,68900
2.82,70581
2.823,73530
2.827,76686
2.831,79077
2.834,80065
2.838,79378
2.842,79561
2.846,87784
2.849,113383
2.853,165277
2.857,252664
2.86,385463
2.864,582102
2.868,846469
2.871,1187218
2.875,1587124
2.879,1976971
2.883,2270461
2.886,2364373
2.89,2235003
2.894,1963868
2.897,1719039
2.901,1678621
2.905,1936276
2.908,2402358
2.912,2871887
2.916,3119443
2.919,3037812
2.923,2679100
2.927,2198979
2.931,1767624
2.934,1499282
2.938,1415311
2.942,1452114
2.945,1504090
2.949,1481959
2.953,1353698
2.956,1141227
2.96,895768
2.964,668811
2.968,484845
2.971,353646
2.975,261938
2.979,199668
2.982,157761
2.986,128670
2.99,107269
2.993,91301
2.997,80451
3.001,73920
3.004,72898
3.008,83120
3.012,118163
3.016,208260
3.019,404036
3.023,773475
3.027,1337265
3.03,2036113
3.034,2701779
3.038,3130294
3.041,3187361
3.045,2880819
3.049,2340833
3.052,1740314
3.056,1215044
3.06,825122
3.064,566243
3.067,403038
3.071,306455
3.075,244513
3.078,199315
3.082,164197
3.086,136940
3.089,114697
3.093,96073
3.097,81501
3.101,70195
3.104,61427
3.108,55894
3.112,54768
3.115,58745
3.119,68044
3.123,82624
3.126,99772
3.13,115528
3.134,124853
3.137,124994
3.141,120465
3.145,123496
3.149,147960
3.152,205646
3.156,299209
3.16,414001
3.163,519812
3.167,584720
3.171,590460
3.174,541887
3.178,466328
3.182,408879
3.186,407507
3.189,517157
3.193,813095
