Retention time,Abundance
1.994,2678651
1.998,3399590
2.002,4246048
2.006,5211897
2.009,6240418
2.013,7183777
2.017,7820907
2.02,7955543
2.024,7535909
2.028,6702480
2.031,5701602
2.035,4733249
2.039,3883652
2.043,3165090
2.046,2565303
2.05,2063151
2.054,1633885
2.057,1261692
2.061,946736
2.065,693845
2.068,503077
2.072,362088
2.076,271065
2.079,221003
2.083,225887
2.087,319606
2.091,554728
2.094,964129
2.098,1558259
2.102,2281278
2.105,3015074
2.109,3608956
2.113,3925576
2.116,3899287
2.12,3572457
2.124,3066617
2.128,2508528
2.131,1985032
2.135,1541466
2.139,1193849
2.142,945252
2.146,796522
2.15,743802
2.153,774046
2.157,865362
2.161,979227
2.164,1072940
2.168,1113147
2.172,1092433
2.176,1016033
2.179,904131
2.183,781153
2.187,667379
2.19,572574
2.194,500795
2.198,439657
2.201,365117
2.205,293631
2.209,274883
2.212,381743
2.216,669440
2.22,1136899
2.224,1747443
2.227,2407043
2.231,2987141
2.235,3364867
2.238,3474000
2.242,3328033
2.246,2999205
2.249,2588624
2.253,2182815
2.257,1826894
2.261,1540533
2.264,1329549
2.268,1188376
2.272,1104930
2.275,1067656
2.279,1068787
2.283,1102128
2.286,1162701
2.29,1240562
2.294,1331618
2.298,1428658
2.301,1526687
2.305,1622410
2.309,1705990
2.312,1760201
2.316,1766236
2.32,1709064
2.323,1592738
2.327,1450857
2.331,1328423
2.334,1254816
2.338,1233163
2.342,1244217
2.346,1257354
2.349,1255293
2.353,1310894
2.357,1799130
2.36,3578370
2.364,7582242
2.368,13838295
2.371,21154072
2.375,27952970
2.379,33539438
2.382,37534432
2.386,39925236
2.39,40954996
2.394,41312648
2.397,41369236
2.401,40974996
2.405,39573828
2.408,36337548
2.412,31281026
2.416,25579512
2.419,20516758
2.423,16543741
2.427,13474407
2.431,11425102
2.434,10632326
2.438,11383111
2.442,13748410
2.445,17302888
2.449,21182924
2.453,24427096
2.456,26367268
2.46,26714746
2.464,25539450
2.467,23179542
2.471,20114020
2.475,16815706
2.479,13668529
2.482,10921846
2.486,8690570
2.49,6995305
2.493,5800390
2.497,5028290
2.501,4572940
2.504,4325282
2.508,4148774
2.512,3972825
2.516,3743782
2.519,3435066
2.523,3048912
2.527,2618951
2.53,2185388
2.534,1786972
2.538,1454385
2.541,1195691
2.545,999812
2.549,850377
2.552,730458
2.556,627322
2.56,536301
2.564,456925
2.567,389571
2.571,333845
2.575,287926
2.578,243217
2.582,207720
2.586,175116
2.589,144839
2.593,118047
2.597,96768
2.601,81304
2.604,70405
2.608,62859
2.612,57620
2.615,53196
2.619,48963
2.623,44281
2.626,39365
2.63,34589
2.634,30309
2.637,26626
2.641,24425
2.645,23033
2.649,23200
