Retention time,Abundance
1.995,7188521
1.998,6707381
2.002,6318604
2.006,6029228
2.01,5772900
2.014,5486159
2.018,5146068
2.021,4755420
2.025,4323689
2.029,3866836
2.033,3403955
2.037,2959597
2.04,2597339
2.044,2530020
2.048,3197259
2.052,4982773
2.056,7557779
2.059,9698532
2.063,10198352
2.067,8956974
2.071,6934847
2.075,5164427
2.079,4049004
2.082,3467461
2.086,3180771
2.09,3030496
2.094,2953308
2.098,2951437
2.101,3062938
2.105,3297449
2.109,3586311
2.113,3762753
2.117,3693059
2.12,3363238
2.124,2892550
2.128,2419948
2.132,2016402
2.136,1689152
2.14,1417448
2.143,1199613
2.147,1032121
2.151,904334
2.155,805763
2.159,740875
2.162,785306
2.166,1170724
2.17,2268590
2.174,4243689
2.178,6603753
2.181,8311121
2.185,8574048
2.189,7491071
2.193,5872666
2.197,4515758
2.201,3699593
2.204,3289073
2.208,3099561
2.212,3063625
2.216,3153679
2.22,3292602
2.223,3372278
2.227,3368263
2.231,3353768
2.235,3410347
2.239,3514773
2.242,3543484
2.246,3427196
2.25,3270814
2.254,3281205
2.258,3475796
2.262,3622240
2.265,3468636
2.269,3009979
2.273,2482978
2.277,2116441
2.281,2035644
2.284,2192687
2.288,2449821
2.292,2617518
2.296,2625981
2.3,2460330
2.303,2245136
2.307,2034472
2.311,1846457
2.315,1715609
2.319,1687921
2.323,1770294
2.326,1898948
2.33,1972491
2.334,1923358
2.338,1755348
2.342,1522257
2.345,1284412
2.349,1079206
2.353,921556
2.357,808040
2.361,730593
2.365,695619
2.368,746790
2.372,979701
2.376,1534599
2.38,2635982
2.384,4713522
2.387,8214577
2.391,12835988
2.395,17038450
2.399,19622050
2.403,19721060
2.406,17746898
2.41,14721259
2.414,11896338
2.418,9665959
2.422,8347538
2.426,7727534
2.429,7572770
2.433,7745432
2.437,8173649
2.441,8801692
2.445,9544233
2.448,10285733
2.452,10885226
2.456,11143909
2.46,10854062
2.464,9952925
2.467,8611836
2.471,7162520
2.475,5911491
2.479,5004110
2.483,4416936
2.486,4054694
2.49,3817749
2.494,3616360
2.498,3395512
2.502,3131369
2.506,2857847
2.509,2602258
2.513,2368353
2.517,2141259
2.521,1904959
2.525,1657338
2.528,1414436
2.532,1195537
2.536,1010128
2.54,856014
2.544,728528
2.548,622593
2.551,533062
2.555,456278
2.559,388857
2.563,329335
2.567,278200
2.57,235410
2.574,199480
2.578,169421
2.582,146077
2.586,130307
2.589,122117
2.593,121715
2.597,127355
2.601,133585
2.605,134806
2.609,130271
2.612,119169
2.616,104882
2.62,90686
2.624,80239
2.628,76668
2.631,80911
2.635,92597
2.639,109606
2.643,130816
2.647,154020
2.65,177268
2.654,198159
2.658,212016
2.662,213992
2.666,202219
2.67,179504
2.673,153922
2.677,132546
2.681,117732
2.685,107573
2.689,100981
2.692,96758
2.696,95876
2.7,99988
2.704,111246
2.708,131726
2.711,165115
2.715,222405
2.719,332740
2.723,548287
2.727,919238
2.731,1438578
2.734,2008177
2.738,2467282
2.742,2679992
2.746,2616707
2.75,2355186
2.753,2026484
2.757,1729127
2.761,1500001
2.765,1337143
2.769,1221089
2.772,1133496
2.776,1062294
2.78,1004407
2.784,956961
2.788,913388
2.792,867690
2.795,818302
2.799,766166
2.803,711457
2.807,656108
2.811,604420
2.814,556975
2.818,508844
2.822,454797
2.826,400697
2.83,358279
2.833,342689
2.837,370361
2.841,469305
2.845,700990
2.849,1167646
2.853,1972803
2.856,3110968
2.86,4384557
2.864,5458326
2.868,6025696
2.872,5958244
2.875,5361670
2.879,4509133
2.883,3705676
2.887,3198708
2.891,3182879
2.894,3812114
2.898,5103537
2.902,6803289
2.906,8390488
2.91,9326836
2.914,9358033
2.917,8600966
2.921,7458475
2.925,6379910
2.929,5691973
2.933,5499308
2.936,5680831
2.94,5971753
2.944,6106198
2.948,5943427
2.952,5504264
2.955,4912872
2.959,4303450
2.963,3758578
2.967,3300622
2.971,2916227
2.975,2589389
2.978,2313198
2.982,2076752
2.986,1861808
2.99,1655985
2.994,1460351
2.997,1278581
3.001,1115093
3.005,979631
3.009,896430
3.013,908096
3.016,1101856
3.02,1629981
3.024,2669010
3.028,4270494
3.032,6194087
3.036,7923456
3.039,8907990
3.043,8881908
3.047,7977828
3.051,6608946
3.055,5239824
3.058,4180311
3.062,3512042
3.066,3161119
3.07,3007155
