Retention time,Abundance
1.995,6265350.000
1.999,5502427.000
2.002,4656075.000
2.006,3899742.000
2.010,3319276.000
2.014,2877228.000
2.018,2515042.000
2.021,2200220.000
2.025,1917227.000
2.029,1656640.000
2.033,1416669.000
2.037,1202210.000
2.041,1021953.000
2.044,922830.000
2.048,1091969.000
2.052,1942757.000
2.056,3856100.000
2.060,6530732.000
2.063,8770724.000
2.067,9364926.000
2.071,8182436.000
2.075,6162989.000
2.079,4358074.000
2.082,3199669.000
2.086,2561800.000
2.090,2184192.000
2.094,1919101.000
2.098,1731304.000
2.102,1655860.000
2.105,1772972.000
2.109,2131948.000
2.113,2628897.000
2.117,3007798.000
2.121,3040426.000
2.124,2705354.000
2.128,2174256.000
2.132,1642097.000
2.136,1233099.000
2.140,961463.000
2.143,784223.000
2.147,660250.000
2.151,564711.000
2.155,487321.000
2.159,425610.000
2.163,391874.000
2.166,458523.000
2.170,820702.000
2.174,1751871.000
2.178,3312418.000
2.182,5055726.000
2.185,6191502.000
2.189,6195847.000
2.193,5248556.000
2.197,4016494.000
2.201,3073847.000
2.204,2544304.000
2.208,2260561.000
2.212,2084554.000
2.216,2017773.000
2.220,2084562.000
2.224,2203031.000
2.227,2259653.000
2.231,2243198.000
2.235,2283077.000
2.239,2491137.000
2.243,2820395.000
2.246,3046908.000
2.250,3071028.000
2.254,3058208.000
2.258,3297385.000
2.262,3763327.000
2.265,4084515.000
2.269,3916670.000
2.273,3291493.000
2.277,2561652.000
2.281,2091826.000
2.285,2042767.000
2.288,2335737.000
2.292,2722561.000
2.296,2939581.000
2.300,2907902.000
2.304,2641659.000
2.307,2319900.000
2.311,2026411.000
2.315,1782289.000
2.319,1630004.000
2.323,1630837.000
2.326,1785903.000
2.330,1986753.000
2.334,2086064.000
2.338,2001997.000
2.342,1761553.000
2.346,1450650.000
2.349,1148250.000
2.353,900726.000
2.357,719034.000
2.361,593528.000
2.365,513582.000
2.368,489748.000
2.372,588169.000
2.376,977877.000
2.380,2087168.000
2.384,4861379.000
2.387,10455534.000
2.391,18510394.000
2.395,27191400.000
2.399,33680064.000
2.403,36710368.000
2.407,36478164.000
2.410,33549336.000
2.414,28757114.000
2.418,23487422.000
2.422,19120170.000
2.426,16120490.000
2.429,14208887.000
2.433,13133759.000
2.437,12343743.000
2.441,11940279.000
2.445,11853794.000
2.448,11945429.000
2.452,12057969.000
2.456,12066583.000
2.460,11838135.000
2.464,11211097.000
2.468,10097892.000
2.471,8612159.000
2.475,7039940.000
2.479,5670765.000
2.483,4648294.000
2.487,3959524.000
2.490,3516132.000
2.494,3207324.000
2.498,2922403.000
2.502,2591188.000
2.506,2222706.000
2.509,1877451.000
2.513,1603747.000
2.517,1392323.000
2.521,1215697.000
2.525,1046914.000
2.529,878884.000
2.532,722321.000
2.536,588349.000
2.540,480102.000
2.544,395935.000
2.548,334364.000
2.551,290276.000
2.555,255456.000
2.559,225114.000
2.563,196538.000
2.567,168790.000
2.570,142239.000
2.574,119663.000
2.578,102576.000
2.582,89939.000
2.586,81722.000
2.590,80192.000
2.593,88513.000
2.597,106570.000
2.601,130115.000
2.605,151106.000
2.609,160546.000
2.612,153947.000
2.616,136353.000
2.620,114771.000
2.624,95548.000
2.628,83037.000
2.631,79646.000
2.635,87298.000
2.639,106025.000
2.643,133292.000
2.647,165236.000
2.651,198984.000
2.654,233031.000
2.658,263023.000
2.662,281014.000
2.666,277838.000
2.670,252524.000
2.673,213115.000
2.677,173002.000
2.681,140626.000
2.685,117889.000
2.689,102209.000
2.692,90699.000
2.696,82931.000
2.700,80801.000
2.704,88014.000
2.708,108543.000
2.712,145238.000
2.715,201599.000
2.719,291790.000
2.723,460679.000
2.727,784561.000
2.731,1329480.000
2.734,2072616.000
2.738,2847138.000
2.742,3407864.000
2.746,3576072.000
2.750,3351526.000
2.753,2887339.000
2.757,2374110.000
2.761,1936489.000
2.765,1609128.000
2.769,1368463.000
2.773,1177089.000
2.776,1009104.000
2.780,864614.000
2.784,744843.000
2.788,650690.000
2.792,580076.000
2.795,528420.000
2.799,490223.000
2.803,460730.000
2.807,438093.000
2.811,421594.000
2.814,411868.000
2.818,403263.000
2.822,387551.000
2.826,360031.000
2.830,328658.000
2.834,310032.000
2.837,322608.000
2.841,373890.000
2.845,465527.000
2.849,618561.000
2.853,904272.000
2.856,1430168.000
2.860,2250090.000
2.864,3262747.000
2.868,4205775.000
2.872,4774704.000
2.875,4783700.000
2.879,4277699.000
2.883,3506796.000
2.887,2790344.000
2.891,2404056.000
2.895,2581552.000
2.898,3501933.000
2.902,5143325.000
2.906,7124105.000
2.910,8807206.000
2.914,9618488.000
2.917,9350964.000
2.921,8263822.000
2.925,6867798.000
2.929,5687628.000
2.933,5046474.000
2.937,4972673.000
2.940,5243189.000
2.944,5528237.000
2.948,5554720.000
2.952,5210641.000
2.956,4567044.000
2.959,3796762.000
2.963,3069037.000
2.967,2474222.000
2.971,2022429.000
2.975,1687878.000
2.978,1432689.000
2.982,1231554.000
2.986,1065811.000
2.990,924428.000
2.994,800814.000
2.998,691414.000
3.001,595329.000
3.005,517111.000
3.009,467510.000
3.013,469232.000
3.017,579865.000
3.020,926350.000
3.024,1717967.000
3.028,3151343.000
3.032,5190868.000
3.036,7430839.000
3.039,9226280.000
3.043,10028878.000
3.047,9647074.000
3.051,8324403.000
3.055,6587715.000
3.059,4951371.000
3.062,3699304.000
3.066,2867299.000
3.070,2352453.000
3.074,2030772.000
3.078,1812706.000
3.081,1643529.000
3.085,1496754.000
3.089,1358325.000
3.093,1220592.000
3.097,1079804.000
3.100,940316.000
3.104,808539.000
3.108,686383.000
3.112,580847.000
3.116,503233.000
3.119,466011.000
3.123,474786.000
3.127,523668.000
3.131,589435.000
3.135,642089.000
3.139,653616.000
3.142,612637.000
3.146,531760.000
3.150,449812.000
3.154,418117.000
3.158,491473.000
3.161,707268.000
3.165,1065835.000
3.169,1502759.000
3.173,1895621.000
3.177,2115371.000
3.181,2099230.000
3.184,1886251.000
3.188,1599012.000
3.192,1375225.000
3.196,1322900.000
3.200,1522496.000
3.203,2079626.000
3.207,3171947.000
3.211,4995404.000
3.215,7572893.000
3.219,10566234.000
3.222,13326586.000
3.226,15192884.000
3.230,15785239.000
3.234,15084764.000
3.238,13376561.000
3.242,11145195.000
3.245,8925589.000
3.249,7118538.000
3.253,5875653.000
3.257,5132753.000
3.261,4729357.000
3.264,4496573.000
3.268,4287848.000
3.272,4010368.000
3.276,3645077.000
3.280,3219415.000
3.283,2771803.000
3.287,2345709.000
3.291,1981720.000
3.295,1693581.000
3.299,1472152.000
3.303,1297180.000
3.306,1154321.000
3.310,1021160.000
3.314,886534.000
3.318,746393.000
3.322,609751.000
3.325,486753.000
3.329,383654.000
3.333,303788.000
3.337,245191.000
3.341,203877.000
3.344,174324.000
3.348,152619.000
3.352,135574.000
3.356,122153.000
3.360,108950.000
3.364,95961.000
3.367,85284.000
3.371,79870.000
3.375,84604.000
3.379,105830.000
3.383,148404.000
3.386,211819.000
3.390,286740.000
3.394,355081.000
3.398,394889.000
3.402,392694.000
3.405,354286.000
3.409,305843.000
3.413,290924.000
3.417,382088.000
3.421,700776.000
3.425,1401869.000
3.428,2585729.000
3.432,4163566.000
3.436,5818620.000
3.440,7111712.000
3.444,7685295.000
3.447,7441679.000
3.451,6560133.000
3.455,5379188.000
3.459,4217831.000
3.463,3265869.000
3.466,2578552.000
3.470,2119021.000
3.474,1851969.000
3.478,1734257.000
3.482,1743415.000
3.486,1838631.000
3.489,1962665.000
3.493,2054103.000
3.497,2071334.000
3.501,2029207.000
3.505,1988322.000
3.508,2020015.000
3.512,2162286.000
3.516,2389392.000
3.520,2613758.000
3.524,2729952.000
3.527,2674656.000
3.531,2458137.000
3.535,2150573.000
3.539,1839612.000
3.543,1589460.000
3.547,1419548.000
3.550,1307525.000
3.554,1211884.000
3.558,1102248.000
3.562,976545.000
3.566,857232.000
3.569,770453.000
3.573,728364.000
3.577,718960.000
3.581,721637.000
3.585,708292.000
3.588,664267.000
3.592,593871.000
3.596,516594.000
3.600,455512.000
3.604,423856.000
3.608,419892.000
3.611,430042.000
3.615,433672.000
3.619,417061.000
3.623,380683.000
3.627,335797.000
3.630,299628.000
3.634,286257.000
3.638,303521.000
3.642,355015.000
3.646,438449.000
3.649,548804.000
3.653,676527.000
3.657,806461.000
3.661,917527.000
3.665,985692.000
3.669,989919.000
3.672,925089.000
3.676,809346.000
3.680,676639.000
3.684,564345.000
3.688,503530.000
3.691,512417.000
3.695,589954.000
3.699,717197.000
3.703,856222.000
3.707,960671.000
3.710,994216.000
3.714,949980.000
3.718,847635.000
3.722,724599.000
3.726,621656.000
3.730,568187.000
3.733,567272.000
3.737,601960.000
3.741,643731.000
3.745,663395.000
3.749,643605.000
3.752,584183.000
3.756,499030.000
3.760,407860.000
3.764,327561.000
3.768,266101.000
3.771,222822.000
3.775,192781.000
3.779,170327.000
3.783,153117.000
3.787,138424.000
3.791,125058.000
3.794,111537.000
3.798,98467.000
3.802,88348.000
3.806,84129.000
3.810,91650.000
3.813,119257.000
3.817,178526.000
3.821,282142.000
3.825,433999.000
3.829,620774.000
3.832,810395.000
3.836,966735.000
3.840,1068704.000
3.844,1126630.000
3.848,1176258.000
3.852,1256374.000
3.855,1389921.000
3.859,1588735.000
3.863,1856117.000
3.867,2185392.000
3.871,2551422.000
3.874,2901843.000
3.878,3162104.000
3.882,3258814.000
3.886,3150939.000
3.890,2855020.000
3.893,2444052.000
3.897,2005718.000
3.901,1605209.000
3.905,1278768.000
3.909,1033162.000
3.913,855929.000
3.916,729167.000
3.920,634504.000
3.924,557259.000
3.928,489269.000
3.932,427040.000
3.935,369124.000
3.939,315333.000
3.943,265312.000
3.947,219643.000
3.951,180073.000
3.954,149205.000
3.958,126017.000
3.962,108896.000
3.966,96464.000
3.970,87918.000
3.974,82613.000
3.977,81386.000
3.981,85785.000
3.985,96045.000
3.989,112156.000
3.993,133720.000
3.996,158631.000
4.000,182511.000
4.004,202149.000
4.008,215808.000
4.012,228561.000
4.015,259844.000
4.019,347980.000
4.023,552821.000
4.027,950116.000
4.031,1585593.000
4.035,2424286.000
4.038,3338643.000
4.042,4133940.000
4.046,4625310.000
4.050,4706944.000
4.054,4407133.000
4.057,3878676.000
4.061,3343143.000
4.065,3024427.000
4.069,3093439.000
4.073,3615575.000
4.076,4505205.000
4.080,5537718.000
4.084,6426253.000
4.088,6931288.000
4.092,6934255.000
4.096,6466956.000
4.099,5690343.000
4.103,4816319.000
4.107,4024030.000
4.111,3400785.000
4.115,2941777.000
4.118,2591581.000
4.122,2292200.000
4.126,2007678.000
4.130,1728738.000
4.134,1463494.000
4.137,1224756.000
4.141,1016956.000
4.145,839425.000
4.149,689307.000
4.153,563975.000
4.157,459192.000
4.160,372452.000
4.164,301044.000
4.168,243248.000
4.172,197259.000
4.176,161461.000
4.179,133232.000
4.183,110994.000
4.187,93330.000
4.191,78871.000
4.195,66667.000
4.198,56944.000
4.202,49888.000
4.206,49163.000
4.210,58081.000
4.214,81630.000
4.218,133955.000
4.221,232188.000
4.225,393717.000
4.229,632723.000
4.233,943881.000
4.237,1285408.000
4.240,1593561.000
4.244,1805830.000
4.248,1880320.000
4.252,1808958.000
4.256,1620084.000
4.259,1369342.000
4.263,1112809.000
4.267,885734.000
4.271,707789.000
4.275,577884.000
4.279,487948.000
4.282,425012.000
4.286,378203.000
4.290,339027.000
4.294,303078.000
4.298,270242.000
4.301,239195.000
4.305,208528.000
4.309,178867.000
4.313,151235.000
4.317,126287.000
4.320,104540.000
4.324,86390.000
4.328,72138.000
4.332,60867.000
4.336,52169.000
4.340,46091.000
4.343,41972.000
4.347,39085.000
4.351,37494.000
4.355,36736.000
4.359,36943.000
4.362,39510.000
4.366,44665.000
4.370,52660.000
4.374,63216.000
4.378,76770.000
4.381,93892.000
4.385,115768.000
4.389,145778.000
4.393,187668.000
