Retention time,Abundance
0.087,4200
0.09,5292
0.094,4523
0.097,5099
0.1,4726
0.104,4099
0.107,5069
0.11,4846
0.113,3924
0.117,2939
0.12,4204
0.123,3752
0.127,3195
0.13,3546
0.133,3178
0.136,3032
0.14,2982
0.143,2746
0.146,2562
0.149,2845
0.153,2409
0.156,3181
0.159,2246
0.163,2529
0.166,2786
0.169,2085
0.172,2450
0.176,2538
0.179,2647
0.182,2210
0.186,2874
0.189,2047
0.192,2313
0.195,2198
0.199,2216
0.202,1815
0.205,1987
0.209,1914
0.212,1652
0.215,1900
0.218,1263
0.222,1662
0.225,1684
0.228,2104
0.231,1544
0.235,1347
0.238,1572
0.241,1834
0.245,1386
0.248,1426
0.251,1291
0.254,1172
0.258,1731
0.261,1127
0.264,1361
0.268,1548
0.271,1439
0.274,2057
0.277,1718
0.281,1842
0.284,1087
0.287,1333
0.291,1117
0.294,1574
0.297,1925
0.3,1660
0.304,1623
0.307,1361
0.31,1342
0.313,1136
0.317,1321
0.32,1248
0.323,1182
0.327,1524
0.33,1235
0.333,944
0.336,866
0.34,803
0.343,1281
0.346,1632
0.35,1027
0.353,847
0.356,1192
0.359,1019
0.363,1330
0.366,914
0.369,839
0.372,1238
0.376,618
0.379,1443
0.382,1013
0.386,769
0.389,1001
0.392,1253
0.395,866
0.399,849
0.402,648
0.405,556
0.409,2070
0.412,999
0.415,963
0.418,995
0.422,1612
0.425,768
0.428,1112
0.431,1214
0.435,1083
0.438,1225
0.441,1013
0.445,941
0.448,1055
0.451,1078
0.454,1097
0.458,704
0.461,575
0.464,441
0.468,1291
0.471,1195
0.474,540
0.477,613
0.481,847
0.484,858
0.487,601
0.491,738
0.494,958
0.497,932
0.5,680
0.504,655
0.507,669
0.51,888
0.513,623
0.517,807
0.52,564
0.523,776
0.527,840
0.53,957
0.533,788
0.536,901
0.54,831
0.543,885
0.546,684
0.55,616
0.553,746
0.556,431
0.559,927
0.563,711
0.566,534
0.569,490
0.573,564
0.576,726
0.579,541
0.582,761
0.586,700
0.589,690
0.592,553
0.595,877
0.599,868
0.602,593
0.605,698
0.609,717
0.612,562
0.615,675
0.618,609
0.622,790
0.625,802
0.628,548
0.632,744
0.635,573
0.638,572
0.641,981
0.645,734
0.648,622
0.651,543
0.655,635
0.658,565
0.661,896
0.664,676
0.668,647
0.671,711
0.674,486
0.677,573
0.681,671
0.684,756
0.687,568
0.691,1126
0.694,573
0.697,577
0.7,768
0.704,496
0.707,521
0.71,520
0.714,454
0.717,940
0.72,581
0.723,645
0.727,931
0.73,904
0.733,643
0.736,762
0.74,663
0.743,744
0.746,887
0.75,722
0.753,600
0.756,721
0.759,674
0.763,779
0.766,535
0.769,663
0.773,951
0.776,523
0.779,497
0.782,658
0.786,655
0.789,483
0.792,1112
0.795,641
0.799,572
0.802,602
0.805,472
0.809,690
0.812,535
0.815,478
0.818,560
0.822,690
0.825,683
0.828,862
0.832,564
0.835,522
0.838,512
0.841,662
0.845,674
0.848,860
0.851,628
0.855,689
0.858,999
0.861,477
0.864,516
0.868,557
0.871,565
0.874,601
0.877,826
0.881,715
0.884,699
0.887,573
0.891,512
0.894,707
0.897,644
0.9,509
0.904,1023
0.907,574
0.91,529
0.914,634
0.917,520
0.92,583
0.923,626
0.927,579
0.93,770
0.933,852
0.937,543
0.94,435
0.943,548
0.946,828
0.95,624
0.953,580
0.956,702
0.959,720
0.963,553
0.966,515
0.969,603
0.973,724
0.976,881
0.979,710
0.982,580
0.986,601
0.989,666
0.992,613
0.996,644
0.999,572
1.002,696
1.005,648
1.009,591
1.012,619
1.015,615
1.019,733
1.022,788
1.025,671
1.028,821
1.032,681
1.035,1138
1.038,627
1.041,576
1.045,573
1.048,523
1.051,613
1.055,661
1.058,563
1.061,639
1.064,630
1.068,643
1.071,483
1.074,608
1.078,633
1.081,718
1.084,634
1.087,618
1.091,530
1.094,523
1.097,742
1.1,559
1.104,513
1.107,592
1.11,728
1.114,1054
1.117,593
1.12,678
1.123,1054
1.127,611
1.13,738
1.133,657
1.137,661
1.14,711
1.143,812
1.146,653
1.15,577
1.153,557
1.156,652
1.16,592
1.163,550
1.166,543
1.169,633
1.173,516
1.176,639
1.179,565
1.182,450
1.186,485
1.189,947
1.192,555
1.196,587
1.199,574
1.202,642
1.205,496
1.209,629
1.212,843
1.215,471
1.219,685
1.222,775
1.225,618
1.228,432
1.232,722
1.235,624
1.238,665
1.242,412
1.245,528
1.248,749
1.251,514
1.255,645
1.258,557
1.261,763
1.264,461
1.268,678
1.271,698
1.274,641
1.278,600
1.281,644
1.284,658
1.287,599
1.291,583
1.294,611
1.297,656
1.301,476
