Retention time,Abundance
2.495,2882516
2.498,3108542
2.502,3225642
2.506,3166032
2.509,2881138
2.513,2391637
2.517,1804919
2.52,1262646
2.524,861106
2.528,620896
2.532,511271
2.535,479623
2.539,475554
2.543,464034
2.546,424238
2.55,370148
2.554,311287
2.557,261215
2.561,223563
2.565,195374
2.569,171551
2.572,149990
2.576,131414
2.58,117555
2.583,109308
2.587,105899
2.591,105502
2.594,107395
2.598,109552
2.602,109959
2.605,107094
2.609,102287
2.613,97175
2.617,94017
2.62,97709
2.624,117863
2.628,155132
2.631,191407
2.635,207072
2.639,200496
2.642,182725
2.646,162263
2.65,143742
2.654,128705
2.657,117532
2.661,109535
2.665,104193
2.668,102049
2.672,103508
2.676,107385
2.679,112488
2.683,117257
2.687,120437
2.69,120591
2.694,119852
2.698,117942
2.702,114198
2.705,108666
2.709,102230
2.713,95624
2.716,90023
2.72,85441
2.724,82035
2.727,80540
2.731,81833
2.735,86384
2.739,96615
2.742,117891
2.746,156456
2.75,220097
2.753,320474
2.757,471751
2.761,680378
2.764,936511
2.768,1171554
2.772,1318216
2.775,1324307
2.779,1186738
2.783,957817
2.787,714316
2.79,512290
2.794,366396
2.798,275431
2.801,216076
2.805,173795
2.809,142333
2.812,119956
2.816,105188
2.82,96233
2.824,91727
2.827,90767
2.831,91871
2.835,94340
2.838,98310
2.842,103556
2.846,109213
2.849,117033
2.853,131467
2.857,158248
2.86,203754
2.864,274120
2.868,375662
2.872,522540
2.875,749761
2.879,1091697
2.883,1590789
2.886,2235149
2.89,2939218
2.894,3521762
2.897,3756765
2.901,3582441
2.905,3101615
2.909,2513257
2.912,2021850
2.916,1755797
2.92,1754717
2.923,1950534
2.927,2181544
2.931,2271181
2.934,2146941
2.938,1860115
2.942,1527616
2.945,1259448
2.949,1108496
2.953,1062545
2.957,1074659
2.96,1084051
2.964,1037314
2.968,917867
2.971,751589
2.975,576833
2.979,416783
2.982,294969
2.986,212027
2.99,159069
2.993,126170
2.997,107286
3.001,97332
3.005,91958
3.008,89862
3.012,92390
3.016,101928
3.019,123711
3.023,168238
3.027,251115
3.03,391671
3.034,609510
3.038,923191
3.042,1314693
3.045,1736655
3.049,2087735
