Retention time,Abundance
1.995,8379257.000
1.998,7601910.000
2.002,6825232.000
2.006,6204325.000
2.010,5741449.000
2.014,5349303.000
2.018,4962697.000
2.021,4557028.000
2.025,4122984.000
2.029,3671016.000
2.033,3224205.000
2.037,2803261.000
2.040,2448252.000
2.044,2364132.000
2.048,3114208.000
2.052,5451129.000
2.056,9380136.000
2.059,13407027.000
2.063,15380733.000
2.067,14325015.000
2.071,11173151.000
2.075,7759757.000
2.079,5336744.000
2.082,4049958.000
2.086,3458603.000
2.090,3169365.000
2.094,3009081.000
2.098,2951069.000
2.101,3063288.000
2.105,3442732.000
2.109,4065691.000
2.113,4672230.000
2.117,4906296.000
2.120,4609347.000
2.124,3923671.000
2.128,3127496.000
2.132,2433861.000
2.136,1921128.000
2.140,1554280.000
2.143,1285674.000
2.147,1090729.000
2.151,950641.000
2.155,843905.000
2.159,765152.000
2.162,767325.000
2.166,1074882.000
2.170,2144127.000
2.174,4375787.000
2.178,7477804.000
2.181,10234492.000
2.185,11289784.000
2.189,10253436.000
2.193,7961948.000
2.197,5698427.000
2.201,4225230.000
2.204,3499102.000
2.208,3167228.000
2.212,3059536.000
2.216,3175036.000
2.220,3450855.000
2.223,3679578.000
2.227,3734576.000
2.231,3713682.000
2.235,3847708.000
2.239,4219681.000
2.242,4600934.000
2.246,4684826.000
2.250,4501007.000
2.254,4433122.000
2.258,4781721.000
2.262,5270496.000
2.265,5336019.000
2.269,4720903.000
2.273,3715969.000
2.277,2878974.000
2.281,2505888.000
2.284,2701504.000
2.288,3201412.000
2.292,3654150.000
2.296,3807987.000
2.300,3572013.000
2.303,3171500.000
2.307,2774057.000
2.311,2433505.000
2.315,2185253.000
2.319,2117712.000
2.323,2288815.000
2.326,2606114.000
2.330,2854019.000
2.334,2854624.000
2.338,2582224.000
2.342,2148399.000
2.345,1698453.000
2.349,1324169.000
2.353,1052674.000
2.357,874332.000
2.361,764163.000
2.364,711550.000
2.368,762249.000
2.372,1056480.000
2.376,1831444.000
2.380,3400804.000
2.384,6246369.000
2.387,10769836.000
2.391,16794636.000
2.395,22511064.000
2.399,26451600.000
2.403,27331434.000
2.406,25234698.000
2.410,21068456.000
2.414,16232197.000
2.418,12232098.000
2.422,9459991.000
2.425,8022863.000
2.429,7502808.000
2.433,7611610.000
2.437,8292036.000
2.441,9501811.000
2.445,11003788.000
2.448,12453154.000
2.452,13448816.000
2.456,13884483.000
2.460,13636833.000
2.464,12574918.000
2.467,10827894.000
2.471,8742242.000
2.475,6823035.000
2.479,5405178.000
2.483,4540259.000
2.486,4099204.000
2.490,3907885.000
2.494,3772841.000
2.498,3575597.000
2.502,3283778.000
2.506,2958168.000
2.509,2677044.000
2.513,2460434.000
2.517,2268930.000
2.521,2050060.000
2.525,1785251.000
2.528,1498190.000
2.532,1227769.000
2.536,1000870.000
2.540,825082.000
2.544,694742.000
2.547,597411.000
2.551,521626.000
2.555,458314.000
2.559,401527.000
2.563,347047.000
2.567,294838.000
2.570,248507.000
2.574,211240.000
2.578,182409.000
2.582,159738.000
2.586,145223.000
2.589,142648.000
2.593,155219.000
2.597,180326.000
2.601,208211.000
2.605,226061.000
2.608,223895.000
2.612,201692.000
2.616,168480.000
2.620,135569.000
2.624,110787.000
2.628,97320.000
2.631,96879.000
2.635,109638.000
2.639,134395.000
2.643,167731.000
2.647,205832.000
2.650,245189.000
2.654,281616.000
2.658,309589.000
2.662,318711.000
2.666,301795.000
2.669,263286.000
2.673,216439.000
2.677,174868.000
2.681,144743.000
2.685,125136.000
2.689,111695.000
2.692,101686.000
2.696,95645.000
2.700,97777.000
2.704,111555.000
2.708,140358.000
2.711,187644.000
2.715,263357.000
2.719,401391.000
2.723,677678.000
2.727,1194315.000
2.730,1997716.000
2.734,2974974.000
2.738,3865916.000
2.742,4392353.000
2.746,4429612.000
2.750,4043118.000
2.753,3418229.000
2.757,2757270.000
2.761,2197303.000
2.765,1782296.000
2.769,1490527.000
2.772,1282898.000
2.776,1129590.000
2.780,1014734.000
2.784,928711.000
2.788,861822.000
2.791,805200.000
2.795,756167.000
2.799,714058.000
2.803,674146.000
2.807,634787.000
2.811,597772.000
2.814,564371.000
2.818,529785.000
2.822,486696.000
2.826,434652.000
2.830,385575.000
2.833,362687.000
2.837,391193.000
2.841,498652.000
2.845,744417.000
2.849,1266084.000
2.852,2265719.000
2.856,3862402.000
2.860,5896661.000
2.864,7880658.000
2.868,9226642.000
2.872,9548675.000
2.875,8824924.000
2.879,7379111.000
2.883,5733770.000
2.887,4419168.000
2.891,3857554.000
2.894,4347923.000
2.898,6003461.000
2.902,8563281.000
2.906,11297380.000
2.910,13275584.000
2.913,13878814.000
2.917,13030678.000
2.921,11165665.000
2.925,9089260.000
2.929,7578717.000
2.933,7043195.000
2.936,7382295.000
2.940,8089512.000
2.944,8570648.000
2.948,8454670.000
2.952,7711975.000
2.955,6576531.000
2.959,5368446.000
2.963,4320814.000
2.967,3516801.000
2.971,2941433.000
2.974,2538797.000
2.978,2240310.000
2.982,1996604.000
2.986,1783562.000
2.990,1587393.000
2.994,1399820.000
2.997,1223759.000
3.001,1068880.000
3.005,943669.000
3.009,869163.000
3.013,894564.000
3.016,1132128.000
3.020,1807012.000
3.024,3225016.000
3.028,5558386.000
3.032,8553910.000
3.036,11479107.000
3.039,13467756.000
3.043,13925539.000
3.047,12808558.000
3.051,10605859.000
3.055,8068963.000
3.058,5853306.000
3.062,4286985.000
3.066,3363407.000
3.070,2898828.000
3.074,2684901.000
3.077,2572255.000
3.081,2474617.000
3.085,2356647.000
3.089,2209063.000
3.093,2032014.000
3.097,1830583.000
3.100,1613454.000
3.104,1390664.000
3.108,1175094.000
3.112,983097.000
3.116,834298.000
3.119,739367.000
3.123,701308.000
3.127,708310.000
3.131,732112.000
3.135,737732.000
3.138,700426.000
3.142,618305.000
3.146,515003.000
3.150,432670.000
3.154,424659.000
3.158,543308.000
3.161,818111.000
3.165,1226023.000
3.169,1677032.000
3.173,2038581.000
3.177,2193360.000
3.180,2104674.000
3.184,1846079.000
3.188,1565860.000
3.192,1421560.000
3.196,1546413.000
3.199,2084771.000
3.203,3281960.000
3.207,5490409.000
3.211,8935618.000
3.215,13379035.000
3.219,18080704.000
3.222,22153944.000
3.226,24925284.000
3.230,26037684.000
3.234,25372590.000
3.238,23077740.000
3.241,19636444.000
3.245,15818146.000
3.249,12473439.000
3.253,10144662.000
3.257,8859179.000
3.260,8282345.000
3.264,8014876.000
3.268,7759405.000
3.272,7360267.000
3.276,6784497.000
3.280,6079905.000
3.283,5317195.000
3.287,4565493.000
3.291,3880327.000
3.295,3286483.000
3.299,2781339.000
3.302,2354047.000
3.306,1988982.000
3.310,1668910.000
3.314,1380332.000
3.318,1118028.000
3.321,886092.000
3.325,691476.000
3.329,538399.000
3.333,421540.000
3.337,335307.000
3.341,271515.000
3.344,224303.000
3.348,188467.000
3.352,160942.000
3.356,139707.000
3.360,122369.000
3.363,107034.000
3.367,94768.000
3.371,88120.000
3.375,91830.000
3.379,110881.000
3.382,149660.000
3.386,206286.000
3.390,270627.000
3.394,323782.000
3.398,347485.000
3.402,334897.000
3.405,297531.000
3.409,264725.000
3.413,294278.000
3.417,492995.000
3.421,1035662.000
3.424,2124918.000
3.428,3837778.000
3.432,5971912.000
3.436,8042915.000
3.440,9487183.000
3.443,9926840.000
3.447,9321769.000
3.451,7951589.000
3.455,6268139.000
3.459,4704908.000
3.463,3520602.000
3.466,2757974.000
3.470,2330407.000
3.474,2124189.000
3.478,2056795.000
3.482,2075849.000
3.485,2133836.000
3.489,2178109.000
3.493,2168145.000
3.497,2091821.000
3.501,1976089.000
3.504,1876898.000
3.508,1858626.000
3.512,1941821.000
3.516,2081210.000
3.520,2202564.000
3.524,2231885.000
3.527,2127760.000
3.531,1909115.000
3.535,1641751.000
3.539,1394426.000
3.543,1208690.000
3.546,1088490.000
3.550,1016245.000
3.554,949044.000
3.558,865119.000
3.562,768278.000
3.565,684199.000
3.569,631810.000
3.573,613867.000
3.577,616323.000
3.581,621611.000
3.585,606213.000
3.588,562634.000
3.592,498052.000
3.596,431024.000
3.600,381284.000
3.604,358791.000
3.607,357885.000
3.611,364495.000
3.615,363462.000
3.619,344769.000
3.623,308405.000
3.626,264656.000
3.630,227344.000
3.634,206128.000
3.638,209103.000
3.642,237011.000
3.646,289097.000
3.649,364673.000
3.653,460389.000
3.657,563821.000
3.661,657180.000
3.665,717219.000
3.668,722952.000
3.672,670811.000
3.676,577863.000
3.680,474110.000
3.684,389462.000
3.687,346663.000
3.691,354205.000
3.695,409354.000
3.699,495481.000
3.703,583256.000
3.707,639793.000
3.710,644647.000
3.714,600828.000
3.718,528909.000
3.722,456184.000
3.726,406431.000
3.729,394571.000
3.733,420686.000
3.737,466813.000
3.741,507487.000
3.745,521571.000
3.748,499592.000
3.752,444001.000
3.756,371514.000
3.760,299737.000
3.764,239184.000
3.768,195218.000
3.771,166025.000
3.775,148114.000
3.779,137463.000
3.783,129863.000
3.787,122060.000
3.790,112701.000
3.794,101975.000
3.798,91491.000
3.802,83607.000
3.806,82155.000
3.809,94676.000
3.813,132776.000
3.817,213438.000
3.821,351146.000
3.825,548969.000
3.829,784917.000
3.832,1012920.000
3.836,1183510.000
3.840,1275188.000
3.844,1303386.000
3.848,1310944.000
3.851,1357663.000
3.855,1504068.000
3.859,1793076.000
3.863,2244236.000
3.867,2844168.000
3.870,3518529.000
3.874,4128955.000
3.878,4519322.000
3.882,4579605.000
3.886,4294628.000
3.890,3751294.000
3.893,3090825.000
3.897,2449608.000
3.901,1916210.000
3.905,1521494.000
3.909,1252059.000
3.912,1077009.000
3.916,961667.000
3.920,876299.000
3.924,801910.000
3.928,728712.000
3.931,651044.000
3.935,568419.000
3.939,484846.000
3.943,406372.000
3.947,336133.000
3.951,275827.000
3.954,225272.000
3.958,183511.000
3.962,149777.000
3.966,123349.000
3.970,103187.000
3.973,88609.000
3.977,78543.000
3.981,74048.000
3.985,75586.000
3.989,82415.000
3.992,92398.000
3.996,103265.000
4.000,113490.000
4.004,122625.000
4.008,132953.000
4.012,157175.000
4.015,227108.000
4.019,410779.000
4.023,810775.000
4.027,1542024.000
4.031,2659557.000
4.034,4080610.000
4.038,5567027.000
4.042,6801809.000
4.046,7506727.000
4.050,7550464.000
4.053,7000762.000
4.057,6109489.000
4.061,5238500.000
4.065,4757202.000
4.069,4941386.000
4.073,5867167.000
4.076,7344722.000
4.080,8967201.000
4.084,10275526.000
4.088,10925038.000
4.092,10771000.000
4.095,9886234.000
4.099,8530879.000
4.103,7041808.000
4.107,5703747.000
4.111,4664661.000
4.114,3930708.000
4.118,3419518.000
4.122,3032332.000
4.126,2694914.000
4.130,2372086.000
4.134,2060008.000
4.137,1765800.000
4.141,1490811.000
4.145,1242830.000
4.149,1025561.000
4.153,835481.000
4.156,672597.000
4.160,539189.000
4.164,431372.000
4.168,343939.000
4.172,272293.000
4.175,215812.000
4.179,172194.000
4.183,138598.000
4.187,113009.000
4.191,93075.000
4.195,77812.000
4.198,66005.000
4.202,58017.000
4.206,55098.000
4.210,60540.000
4.214,81418.000
4.217,131364.000
4.221,229819.000
4.225,399512.000
4.229,655246.000
4.233,982757.000
4.236,1341150.000
4.240,1664348.000
4.244,1878453.000
4.248,1936612.000
4.252,1838580.000
4.256,1625691.000
4.259,1355766.000
4.263,1084921.000
4.267,853343.000
4.271,679562.000
4.275,560413.000
4.278,481703.000
4.282,428391.000
4.286,388310.000
4.290,353589.000
4.294,319336.000
4.297,284771.000
4.301,250220.000
4.305,216740.000
4.309,184576.000
4.313,154807.000
4.317,127661.000
4.320,104210.000
4.324,85785.000
4.328,71063.000
4.332,58566.000
4.336,51111.000
4.339,44868.000
4.343,40761.000
4.347,37642.000
4.351,34691.000
4.355,34456.000
4.358,34809.000
4.362,36603.000
4.366,40316.000
4.370,46450.000
4.374,53362.000
4.378,65164.000
4.381,78424.000
4.385,96571.000
4.389,121978.000
4.393,158671.000
4.397,208993.000
4.400,275418.000
4.404,356479.000
4.408,444942.000
4.412,543123.000
4.416,682077.000
4.419,952314.000
4.423,1526320.000
4.427,2626855.000
4.431,4435765.000
4.435,6957975.000
4.439,9953017.000
4.442,12927368.000
4.446,15543174.000
4.450,17361820.000
4.454,18138112.000
4.458,17791702.000
4.461,16427792.000
4.465,14333090.000
4.469,11907335.000
4.473,9563417.000
4.477,7648571.000
4.480,6193423.000
4.484,5193250.000
4.488,4502653.000
4.492,3973347.000
4.496,3504834.000
4.500,3052549.000
4.503,2609196.000
4.507,2184074.000
4.511,1798703.000
4.515,1488252.000
4.519,1311399.000
4.522,1371906.000
4.526,1844930.000
4.530,2957817.000
4.534,4876079.000
4.538,7573303.000
4.541,10782238.000
4.545,14059022.000
4.549,16923464.000
4.553,18962156.000
4.557,19892996.000
4.561,19621832.000
4.564,18250038.000
4.568,16070625.000
4.572,13505958.000
4.576,11012796.000
4.580,8933020.000
4.583,7405769.000
4.587,6368744.000
4.591,5651985.000
4.595,5079223.000
4.599,4532760.000
4.602,3967779.000
4.606,3391380.000
4.610,2831974.000
4.614,2323002.000
4.618,1890824.000
4.622,1545005.000
4.625,1277381.000
4.629,1072471.000
4.633,915005.000
4.637,792143.000
4.641,690071.000
4.644,596621.000
4.648,506812.000
4.652,422522.000
4.656,347270.000
4.660,284636.000
4.663,238685.000
4.667,211689.000
4.671,207144.000
4.675,237398.000
4.679,331389.000
4.683,541556.000
4.686,940470.000
4.690,1599666.000
4.694,2539611.000
4.698,3681393.000
4.702,4854090.000
4.705,5854984.000
4.709,6493646.000
4.713,6661320.000
4.717,6372138.000
4.721,5743560.000
4.724,4941909.000
4.728,4128299.000
4.732,3421706.000
4.736,2872241.000
4.740,2472966.000
4.744,2179561.000
4.747,1940926.000
4.751,1725977.000
4.755,1518367.000
4.759,1318292.000
4.763,1135932.000
4.766,978437.000
4.770,848808.000
4.774,743765.000
4.778,653956.000
4.782,573846.000
4.785,498643.000
4.789,429347.000
4.793,365070.000
4.797,309965.000
4.801,268113.000
4.805,241229.000
4.808,227281.000
4.812,224826.000
4.816,232628.000
4.820,256811.000
4.824,313411.000
4.827,435349.000
4.831,668250.000
4.835,1066992.000
4.839,1675331.000
4.843,2517557.000
4.846,3615939.000
4.850,5037256.000
4.854,6911102.000
4.858,9438051.000
4.862,12768396.000
4.866,16834612.000
4.869,21271686.000
4.873,25580828.000
4.877,29391460.000
4.881,32567472.000
4.885,35166948.000
4.888,37294008.000
4.892,39034868.000
4.896,40324464.000
4.900,40956356.000
4.904,40578220.000
4.908,38862128.000
4.911,35652096.000
4.915,31075650.000
4.919,25854482.000
4.923,20893684.000
4.927,16842398.000
4.930,13835426.000
4.934,11635045.000
4.938,9905570.000
4.942,8413486.000
4.946,7067385.000
4.949,5853742.000
4.953,4769408.000
4.957,3821871.000
4.961,3023450.000
4.965,2377254.000
4.969,1871482.000
4.972,1477078.000
4.976,1173754.000
4.980,930532.000
4.984,733955.000
4.988,575149.000
4.991,449349.000
4.995,351143.000
4.999,278004.000
5.003,226065.000
5.007,196836.000
5.010,200175.000
5.014,264416.000
5.018,450393.000
5.022,853676.000
5.026,1589856.000
5.030,2738649.000
5.033,4295437.000
5.037,6097378.000
5.041,7872068.000
5.045,9323398.000
5.049,10220360.000
5.052,10443294.000
5.056,10013631.000
5.060,9145817.000
5.064,8056548.000
5.068,7013906.000
5.071,6133477.000
5.075,5417597.000
5.079,4802210.000
5.083,4200577.000
5.087,3579442.000
5.091,2956755.000
5.094,2372557.000
5.098,1860480.000
5.102,1440568.000
5.106,1115449.000
5.110,872343.000
5.113,693140.000
5.117,570197.000
5.121,503650.000
5.125,495882.000
5.129,549288.000
5.132,664452.000
5.136,831214.000
5.140,1020893.000
5.144,1191531.000
5.148,1304069.000
5.152,1336692.000
5.155,1288522.000
5.159,1180524.000
5.163,1046200.000
5.167,917877.000
5.171,817020.000
5.174,755194.000
5.178,731295.000
5.182,729947.000
