Retention time,Abundance
1.995,8114159.000
1.998,7325503.000
2.002,6477688.000
2.006,5769323.000
2.010,5233790.000
2.014,4790662.000
2.018,4373077.000
2.021,3960003.000
2.025,3550009.000
2.029,3145107.000
2.033,2751414.000
2.037,2380220.000
2.040,2065351.000
2.044,1947517.000
2.048,2446788.000
2.052,4218582.000
2.056,7441900.000
2.059,11016210.000
2.063,13053951.000
2.067,12487699.000
2.071,9957223.000
2.075,7040485.000
2.079,4903667.000
2.082,3742049.000
2.086,3192877.000
2.090,2906200.000
2.094,2727671.000
2.098,2639521.000
2.101,2720085.000
2.105,3098877.000
2.109,3783129.000
2.113,4525676.000
2.117,4915058.000
2.120,4727186.000
2.124,4071367.000
2.128,3243537.000
2.132,2513179.000
2.136,1988556.000
2.140,1660352.000
2.143,1465357.000
2.147,1339734.000
2.151,1247843.000
2.155,1174623.000
2.159,1108874.000
2.162,1092457.000
2.166,1377467.000
2.170,2455795.000
2.174,4619280.000
2.178,7369574.000
2.181,9524606.000
2.185,10073515.000
2.189,8948376.000
2.193,6978853.000
2.197,5182996.000
2.201,4072903.000
2.204,3542586.000
2.208,3283456.000
2.212,3172330.000
2.216,3255553.000
2.220,3509983.000
2.223,3743980.000
2.227,3808901.000
2.231,3777682.000
2.235,3890598.000
2.239,4262890.000
2.242,4690510.000
2.246,4842465.000
2.250,4687799.000
2.254,4603105.000
2.258,4892675.000
2.262,5405079.000
2.265,5569740.000
2.269,5062105.000
2.273,4115444.000
2.277,3231807.000
2.281,2806795.000
2.284,2960788.000
2.288,3483312.000
2.292,3972373.000
2.296,4159983.000
2.300,3948070.000
2.303,3534163.000
2.307,3104985.000
2.311,2732590.000
2.315,2450308.000
2.319,2348618.000
2.323,2509681.000
2.326,2876033.000
2.330,3237762.000
2.334,3369800.000
2.338,3175678.000
2.342,2728426.000
2.345,2190002.000
2.349,1705736.000
2.353,1345858.000
2.357,1105429.000
2.361,951545.000
2.364,862239.000
2.368,861896.000
2.372,1057491.000
2.376,1693268.000
2.380,3310829.000
2.384,6941457.000
2.387,13575642.000
2.391,22371486.000
2.395,31141692.000
2.399,37085236.000
2.403,39458132.000
2.406,38838452.000
2.410,35618396.000
2.414,30348450.000
2.418,24565730.000
2.422,19975424.000
2.425,17375446.000
2.429,15949154.000
2.433,15364397.000
2.437,15304142.000
2.441,15672237.000
2.445,16287679.000
2.448,16843982.000
2.452,17071088.000
2.456,16852492.000
2.460,16141017.000
2.464,14874868.000
2.467,13073957.000
2.471,10973226.000
2.475,8946777.000
2.479,7297537.000
2.483,6130677.000
2.486,5379904.000
2.490,4903129.000
2.494,4545389.000
2.498,4177458.000
2.502,3740552.000
2.506,3267231.000
2.509,2841982.000
2.513,2501455.000
2.517,2236928.000
2.521,1991911.000
2.525,1726318.000
2.528,1446150.000
2.532,1184595.000
2.536,965693.000
2.540,794001.000
2.544,665695.000
2.547,572646.000
2.551,503119.000
2.555,446586.000
2.559,396003.000
2.563,347533.000
2.567,300103.000
2.570,256477.000
2.574,218768.000
2.578,188426.000
2.582,165740.000
2.586,152079.000
2.589,151297.000
2.593,167351.000
2.597,199796.000
2.601,236915.000
2.605,261729.000
2.608,263366.000
2.612,241039.000
2.616,204860.000
2.620,167287.000
2.624,137946.000
2.628,120158.000
2.631,115889.000
2.635,126018.000
2.639,150471.000
2.643,186504.000
2.647,230041.000
2.650,275846.000
2.654,320272.000
2.658,354509.000
2.662,367875.000
2.666,352621.000
2.669,313609.000
2.673,263888.000
2.677,218409.000
2.681,183476.000
2.685,158314.000
2.689,139440.000
2.692,125044.000
2.696,116861.000
2.700,116865.000
2.704,128798.000
2.708,157490.000
2.711,205978.000
2.715,279555.000
2.719,399788.000
2.723,624562.000
2.727,1040116.000
2.730,1697513.000
2.734,2527658.000
2.738,3317989.000
2.742,3821461.000
2.746,3901056.000
2.750,3598922.000
2.753,3082797.000
2.757,2534177.000
2.761,2071306.000
2.765,1724232.000
2.769,1471865.000
2.772,1277278.000
2.776,1119063.000
2.780,989558.000
2.784,885935.000
2.788,805135.000
2.791,743664.000
2.795,694325.000
2.799,651885.000
2.803,615196.000
2.807,583886.000
2.811,556800.000
2.814,532761.000
2.818,507620.000
2.822,474083.000
2.826,430670.000
2.830,388749.000
2.833,370161.000
2.837,390674.000
2.841,450566.000
2.845,549376.000
2.849,715438.000
2.852,1028524.000
2.856,1600199.000
2.860,2480979.000
2.864,3546944.000
2.868,4490600.000
2.872,4972755.000
2.875,4835857.000
2.879,4198827.000
2.883,3358658.000
2.887,2648152.000
2.891,2375516.000
2.894,2805512.000
2.898,4084013.000
2.902,6067536.000
2.906,8249341.000
2.910,9919732.000
2.913,10524647.000
2.917,9955388.000
2.921,8574343.000
2.925,7051812.000
