Retention time,Abundance
0.087,12063
0.091,11771
0.094,10632
0.097,10648
0.1,11444
0.104,9836
0.107,9258
0.11,10228
0.114,9642
0.117,9580
0.12,9046
0.123,8784
0.127,9300
0.13,9512
0.133,8591
0.136,7128
0.14,7937
0.143,6756
0.146,8444
0.15,7602
0.153,7242
0.156,7894
0.159,7660
0.163,8318
0.166,6838
0.169,7202
0.173,7022
0.176,7401
0.179,7218
0.182,6330
0.186,6555
0.189,6952
0.192,7268
0.195,6281
0.199,6731
0.202,6786
0.205,5582
0.209,5308
0.212,6093
0.215,5792
0.218,7404
0.222,6132
0.225,5348
0.228,4950
0.232,5965
0.235,5500
0.238,5180
0.241,6265
0.245,5411
0.248,4729
0.251,5695
0.255,5730
0.258,5855
0.261,5263
0.264,5176
0.268,4859
0.271,4947
0.274,5535
0.277,4728
0.281,4529
0.284,4699
0.287,4491
0.291,5982
0.294,5101
0.297,4006
0.3,3190
0.304,4602
0.307,4239
0.31,4481
0.314,4159
0.317,4635
0.32,4364
0.323,3846
0.327,3559
0.33,4078
0.333,4345
0.336,3958
0.34,4479
0.343,3500
0.346,4310
0.35,4106
0.353,3746
0.356,4251
0.359,3791
0.363,4002
0.366,3604
0.369,3479
0.373,3334
0.376,3508
0.379,3838
0.382,3125
0.386,4114
0.389,3518
0.392,2523
0.396,3701
0.399,3428
0.402,3366
0.405,3756
0.409,3550
0.412,2839
0.415,3522
0.418,3160
0.422,3873
0.425,3747
0.428,3742
0.432,2982
0.435,4233
0.438,3303
0.441,3304
0.445,3407
0.448,3165
0.451,4124
0.455,3539
0.458,3031
0.461,3343
0.464,3454
0.468,3388
0.471,3122
0.474,2927
0.478,3382
0.481,3151
0.484,2986
0.487,2753
0.491,2987
0.494,3552
0.497,2701
0.5,3139
0.504,2700
0.507,2448
0.51,3198
0.514,3414
0.517,3366
0.52,3225
0.523,3008
0.527,3498
0.53,2848
0.533,3275
0.537,3348
0.54,3001
0.543,2709
0.546,2634
0.55,3554
0.553,2904
0.556,2726
0.559,2868
0.563,3124
0.566,3347
0.569,3222
0.573,3100
0.576,3138
0.579,2795
0.582,2909
0.586,3167
0.589,3318
0.592,2532
0.596,3505
0.599,3164
0.602,2736
0.605,2872
0.609,2416
0.612,2507
0.615,2735
0.619,2770
0.622,2582
0.625,2763
0.628,2443
0.632,3437
0.635,2481
0.638,2945
0.641,2781
0.645,2963
0.648,3153
0.651,3317
0.655,2742
0.658,3287
0.661,3390
0.664,2420
0.668,3032
0.671,2576
0.674,2507
0.678,2772
0.681,2896
0.684,2785
0.687,2845
0.691,2134
0.694,2253
0.697,2515
0.701,2875
0.704,2957
0.707,2703
0.71,2428
0.714,2720
0.717,2763
0.72,2851
0.723,2648
0.727,1819
0.73,2841
0.733,2592
0.737,3087
0.74,3259
0.743,2479
0.746,2799
0.75,2661
0.753,2828
0.756,3200
0.76,2928
0.763,2531
