Retention time,Abundance
0.087,4156
0.091,6334
0.094,4943
0.097,5047
0.101,5639
0.104,4562
0.107,5091
0.11,5607
0.114,5839
0.117,4622
0.12,4228
0.123,4122
0.127,4631
0.13,4692
0.133,3370
0.137,5168
0.14,4273
0.143,4556
0.146,3903
0.15,4899
0.153,3976
0.156,3843
0.16,4098
0.163,3431
0.166,4028
0.169,4142
0.173,4066
0.176,3795
0.179,3977
0.183,3570
0.186,3177
0.189,3730
0.192,3346
0.196,3573
0.199,3191
0.202,3003
0.205,3480
0.209,3755
0.212,3021
0.215,2656
0.219,3250
0.222,3057
0.225,2987
0.228,3255
0.232,3400
0.235,3054
0.238,2415
0.242,2598
0.245,2448
0.248,2722
0.251,3100
0.255,3091
0.258,2260
0.261,2866
0.265,2794
0.268,2676
0.271,2587
0.274,3135
0.278,3174
0.281,2801
0.284,2722
0.287,2266
0.291,2840
0.294,2649
0.297,2972
0.301,2714
0.304,2078
0.307,1774
0.31,2323
0.314,2349
0.317,2649
0.32,2701
0.324,2127
0.327,2370
0.33,2810
0.333,2403
0.337,2225
0.34,3109
0.343,2689
0.346,2014
0.35,2537
0.353,2826
0.356,2271
0.36,2748
0.363,2318
0.366,2628
0.369,2640
0.373,2188
0.376,2229
0.379,2437
0.383,2096
0.386,2092
0.389,2076
0.392,2202
0.396,2267
0.399,2694
0.402,2070
0.406,2477
0.409,2226
0.412,2498
0.415,2414
0.419,2339
0.422,1800
0.425,1788
0.428,2601
0.432,2494
0.435,2205
0.438,2459
0.442,2143
0.445,2112
0.448,3077
0.451,2051
0.455,1919
0.458,1919
0.461,1855
0.465,2186
0.468,1640
0.471,2044
0.474,1864
0.478,1870
0.481,2123
0.484,1663
0.487,1642
0.491,1719
0.494,1465
0.497,1647
0.501,1981
0.504,2432
0.507,2042
0.51,1654
0.514,2204
0.517,2115
0.52,2438
0.524,1490
0.527,2207
0.53,1901
0.533,2082
0.537,1439
0.54,2205
0.543,2129
0.547,2012
0.55,1282
0.553,1896
0.556,1626
0.56,1593
0.563,2147
0.566,1776
0.569,2158
0.573,1894
0.576,1858
0.579,2114
0.583,2077
0.586,1843
0.589,1532
0.592,1916
0.596,1797
0.599,2047
0.602,2030
0.606,1795
0.609,2086
0.612,1386
0.615,1561
0.619,1862
0.622,1561
0.625,1740
0.629,1503
0.632,1976
0.635,1382
0.638,1363
0.642,1575
0.645,2247
0.648,1601
0.651,1773
0.655,1922
0.658,1473
0.661,1419
0.665,2113
0.668,1695
0.671,1630
0.674,1913
0.678,2043
0.681,1864
0.684,1218
0.688,2216
0.691,1269
0.694,1139
0.697,1944
0.701,2152
0.704,1621
0.707,1650
0.71,1568
0.714,1889
0.717,1996
0.72,1810
0.724,1999
0.727,1240
0.73,1726
0.733,1608
0.737,1663
0.74,1771
0.743,1262
0.747,1582
0.75,1668
0.753,1593
0.756,1305
0.76,1368
0.763,1150
0.766,1461
0.77,1405
0.773,1721
0.776,1676
0.779,1895
0.783,1960
0.786,1567
0.789,1355
0.792,1597
0.796,2192
0.799,1711
0.802,1793
0.806,1669
0.809,1657
0.812,1534
0.815,1427
0.819,1028
0.822,1804
0.825,1622
0.829,1760
0.832,1383
0.835,2230
0.838,1676
0.842,1743
0.845,1670
0.848,1950
0.851,1843
0.855,1352
0.858,1662
0.861,1934
0.865,1729
0.868,2001
0.871,1552
0.874,1661
0.878,1421
0.881,2026
0.884,2482
0.888,1102
0.891,1699
0.894,1852
0.897,1312
0.901,1448
0.904,1556
0.907,1506
0.911,1865
0.914,1862
0.917,1384
0.92,1417
0.924,1727
0.927,2085
0.93,1265
0.933,1296
0.937,1303
0.94,1949
0.943,1578
0.947,1326
0.95,1509
0.953,2220
0.956,1099
0.96,2051
0.963,1935
0.966,1280
0.97,2013
0.973,1237
0.976,1791
0.979,1349
0.983,1979
0.986,2019
0.989,1281
0.993,1536
0.996,1222
0.999,1450
1.002,1826
1.006,1654
1.009,1616
1.012,1781
1.015,987
1.019,1718
1.022,1546
1.025,1622
1.029,1739
1.032,1480
1.035,1244
1.038,1455
1.042,1341
1.045,1449
1.048,2002
1.052,1802
1.055,1833
1.058,2019
1.061,1178
1.065,1305
1.068,1709
1.071,1395
1.074,1653
1.078,1639
1.081,1578
1.084,1919
1.088,1156
1.091,1297
1.094,1333
1.097,992
1.101,1671
1.104,1643
1.107,1506
1.111,1541
1.114,1512
1.117,1336
1.12,1457
1.124,1636
1.127,1430
1.13,1285
1.134,1560
1.137,1358
1.14,1634
1.143,1394
1.147,1665
1.15,1475
1.153,1728
1.156,1183
1.16,1867
1.163,1157
1.166,1462
1.17,1741
1.173,1690
1.176,994
1.179,1621
1.183,1766
1.186,1256
1.189,1410
1.193,1482
1.196,980
1.199,1868
1.202,1656
1.206,1119
1.209,1843
1.212,1790
1.215,1535
1.219,1663
1.222,1703
1.225,1593
1.229,1132
1.232,1581
1.235,1282
1.238,1000
1.242,1208
1.245,1313
1.248,1572
1.252,1714
1.255,831
1.258,1090
1.261,1534
1.265,1601
1.268,1207
1.271,1421
1.275,1743
1.278,1432
1.281,1072
1.284,1269
1.288,1351
1.291,1374
1.294,1472
1.297,1336
1.301,1751
1.304,1763
1.307,1165
1.311,1671
1.314,1085
1.317,1732
1.32,1282
1.324,1380
1.327,1009
1.33,1521
1.334,1861
1.337,1357
1.34,1406
1.343,1423
1.347,1267
1.35,1410
1.353,982
1.357,2152
1.36,940
1.363,1480
1.366,944
1.37,1443
1.373,1055
1.376,1550
1.379,1431
1.383,1276
1.386,1371
1.389,1533
1.393,1455
1.396,2025
1.399,1579
1.402,1145
1.406,1222
1.409,1126
1.412,1201
1.416,1614
