Retention time,Abundance
0.087,10634
0.091,9340
0.094,10095
0.097,11253
0.1,11414
0.104,11328
0.107,10588
0.11,10777
0.114,8393
0.117,10861
0.12,10159
0.123,8711
0.127,9774
0.13,8573
0.133,9596
0.136,9698
0.14,9028
0.143,8673
0.146,8243
0.15,8836
0.153,8266
0.156,8362
0.159,8008
0.163,8151
0.166,7157
0.169,8402
0.173,6945
0.176,7245
0.179,7403
0.182,6638
0.186,6540
0.189,7523
0.192,6399
0.195,6722
0.199,5819
0.202,6465
0.205,5642
0.209,7862
0.212,6738
0.215,6870
0.218,6183
0.222,5675
0.225,5047
0.228,5810
0.232,5863
0.235,6120
0.238,6991
0.241,5227
0.245,5724
0.248,5015
0.251,5726
0.255,5644
0.258,5393
0.261,4123
0.264,4613
0.268,5013
0.271,4589
0.274,4180
0.277,6171
0.281,4484
0.284,5876
0.287,4911
0.291,4017
0.294,5730
0.297,4936
0.3,3935
0.304,3878
0.307,4797
0.31,4185
0.314,4298
0.317,3770
0.32,4652
0.323,4438
0.327,3680
0.33,4089
0.333,4261
0.337,3984
0.34,3950
0.343,3025
0.346,5176
0.35,3735
0.353,3481
0.356,4517
0.359,3433
0.363,3671
0.366,3601
0.369,3619
0.373,3682
0.376,3701
0.379,3435
0.382,2559
0.386,3994
0.389,2774
0.392,3331
0.396,4086
0.399,2896
0.402,3734
0.405,3657
0.409,3149
0.412,4862
0.415,3647
0.418,3630
0.422,3659
0.425,4391
0.428,3517
0.432,3453
0.435,3471
0.438,3502
0.441,3506
0.445,2930
0.448,2400
0.451,2272
0.455,2896
0.458,3693
0.461,3165
0.464,3698
0.468,3315
0.471,2798
0.474,3497
0.478,3244
0.481,4038
0.484,3400
0.487,2682
0.491,2803
0.494,3104
0.497,3078
0.5,3020
0.504,3508
0.507,3851
0.51,3849
0.514,1993
0.517,2782
0.52,3437
0.523,2344
0.527,3093
0.53,2844
0.533,2597
0.537,3358
0.54,3032
0.543,3103
0.546,3701
0.55,2767
0.553,2994
0.556,3028
0.559,3121
0.563,3419
0.566,3358
0.569,2706
0.573,2537
0.576,2314
0.579,2551
0.582,2898
0.586,3083
0.589,2510
0.592,2985
0.596,3328
0.599,3403
0.602,2585
0.605,3266
0.609,2821
0.612,2878
0.615,2624
0.619,2927
0.622,3004
0.625,3603
0.628,3205
0.632,2757
0.635,2452
0.638,2798
0.641,2768
0.645,2786
0.648,2720
0.651,3072
0.655,3175
0.658,3350
0.661,2960
0.664,2588
0.668,2810
0.671,2321
0.674,2863
0.678,2430
0.681,2566
0.684,2608
0.687,2817
0.691,3256
0.694,2724
0.697,2736
0.701,3148
0.704,2899
0.707,3233
0.71,3017
0.714,2594
0.717,2842
0.72,2996
0.723,2701
0.727,2925
0.73,2983
0.733,3323
0.737,2435
0.74,3342
0.743,3246
0.746,2436
0.75,2253
0.753,2821
0.756,3718
0.76,2548
0.763,2938
0.766,2088
0.769,2569
0.773,2628
0.776,2661
0.779,2434
0.782,2573
0.786,2957
0.789,2292
0.792,3208
0.796,2827
0.799,2561
0.802,2168
0.805,2116
0.809,2473
0.812,2503
0.815,2069
0.819,2375
0.822,2748
0.825,2652
0.828,2017
0.832,2638
0.835,2913
0.838,2847
0.842,2417
0.845,2620
0.848,1785
0.851,2754
0.855,2129
0.858,2694
0.861,2741
0.864,2895
0.868,2805
0.871,2600
0.874,1820
0.878,2907
0.881,2554
0.884,2178
0.887,2282
0.891,2292
0.894,1915
0.897,3077
0.901,2181
0.904,2847
0.907,2489
0.91,2382
0.914,2403
0.917,2557
0.92,2287
0.923,2721
0.927,3078
0.93,2120
0.933,2544
0.937,2257
0.94,2655
0.943,2325
0.946,2020
0.95,2541
0.953,2326
0.956,2195
0.96,2615
0.963,2129
0.966,2778
0.969,2510
0.973,2482
0.976,3125
0.979,2372
0.983,3192
0.986,2842
0.989,2543
0.992,2668
0.996,3207
0.999,1945
1.002,2302
1.005,2244
1.009,3638
1.012,1715
1.015,2564
1.019,2509
1.022,2623
1.025,2175
1.028,2555
1.032,2489
1.035,2349
1.038,1845
1.042,2266
1.045,2364
1.048,2481
1.051,1713
1.055,2567
1.058,2389
1.061,2323
1.065,2529
1.068,2267
1.071,2178
1.074,3214
1.078,2319
1.081,2447
1.084,2533
1.087,2418
1.091,2512
1.094,2660
1.097,2960
1.101,1916
1.104,2922
1.107,1747
1.11,2167
1.114,2159
1.117,2807
1.12,2296
1.124,2472
1.127,2597
1.13,2573
1.133,1964
1.137,2109
1.14,2270
1.143,2580
1.146,1995
1.15,2167
1.153,2111
1.156,2671
1.16,2331
1.163,1885
1.166,1830
1.169,2152
1.173,2418
1.176,1874
1.179,2787
1.183,2066
1.186,2761
1.189,2425
1.192,2755
1.196,2417
1.199,1795
1.202,2649
1.206,2148
1.209,2807
1.212,2430
1.215,1821
1.219,2499
1.222,2717
1.225,2071
1.228,2241
1.232,1992
1.235,2082
1.238,2182
1.242,2649
